 	Area	Mean	IntDen	RawIntDen
1	16.544	286.974	4747.767	283243.000
2	10.895	330.289	3598.637	214688.000
3	13.477	337.756	4551.868	271556.000
4	8.649	350.787	3034.053	181006.000
5	24.892	325.446	8100.956	483288.000
6	135.774	342.447	46495.259	2773821.000
7	14.449	336.450	4861.364	290020.000
8	8.348	326.135	2722.428	162415.000
9	14.231	301.101	4284.997	255635.000
10	11.113	332.094	3690.661	220178.000
11	13.779	370.386	5103.360	304457.000
12	25.914	333.547	8643.631	515663.000
13	20.366	340.149	6927.486	413281.000
14	29.401	330.342	9712.320	579419.000
15	6.990	326.005	2278.716	135944.000
16	7.191	318.040	2287.014	136439.000
17	21.422	303.257	6496.380	387562.000
18	6.738	318.726	2147.703	128128.000
19	5.146	295.756	1521.955	90797.000
20	6.554	315.074	2064.999	123194.000
21	9.152	328.637	3007.737	179436.000
22	5.967	306.452	1828.702	109097.000
23	7.208	294.451	2122.325	126614.000
24	60.629	329.017	19947.887	1190054.000
25	61.266	333.310	20420.497	1218249.000
26	8.146	342.825	2792.795	166613.000
27	10.376	296.811	3079.646	183726.000
28	9.454	314.869	2976.727	177586.000
29	10.979	316.510	3475.032	207314.000
30	6.789	343.526	2332.087	139128.000
31	6.437	290.570	1870.306	111579.000
32	12.387	286.194	3545.149	211497.000
33	9.052	312.294	2826.756	168639.000
34	26.970	309.564	8349.052	498089.000
35	6.152	327.030	2011.796	120020.000
36	25.428	339.924	8643.664	515665.000
37	8.532	341.014	2909.510	173576.000
38	9.236	339.272	3133.503	186939.000
39	27.155	308.991	8390.572	500566.000
40	5.029	300.870	1512.970	90261.000
41	11.767	313.207	3685.515	219871.000
42	16.025	319.929	5126.743	305852.000
43	9.102	329.477	2998.853	178906.000
44	22.662	322.261	7303.227	435697.000
45	15.220	319.899	4868.874	290468.000
46	5.565	318.539	1772.683	105755.000
47	5.884	302.672	1780.779	106238.000
48	7.442	304.806	2268.491	135334.000
49	7.258	341.249	2476.795	147761.000
50	7.191	320.107	2301.882	137326.000
51	6.571	298.207	1959.447	116897.000
52	5.381	334.439	1799.503	107355.000
53	6.068	313.191	1900.411	113375.000
54	6.856	309.178	2119.643	126454.000
55	7.157	274.595	1965.398	117252.000
