 	Area	Mean	IntDen	RawIntDen
1	8.348	1116.900	9323.387	556216.000
2	9.538	1105.879	10547.512	629245.000
3	6.537	1133.315	7408.762	441993.000
4	1239.780	1126.432	1396528.596	83314309.000
5	10.879	1093.248	11893.061	709518.000
6	5.347	1096.176	5861.396	349680.000
7	5.196	1068.035	5549.804	331091.000
8	69.898	1086.769	75963.254	4531827.000
9	5.330	1050.289	5598.431	333992.000
10	9.085	1086.220	9868.409	588731.000
11	5.364	1100.044	5900.518	352014.000
12	8.197	1095.479	8979.310	535689.000
13	5.263	1058.111	5569.181	332247.000
14	7.007	1065.933	7468.552	445560.000
15	14.415	1074.603	15490.910	924159.000
16	6.118	1059.485	6482.132	386712.000
17	10.091	1064.503	10741.718	640831.000
18	17.114	1118.631	19144.443	1142122.000
19	7.929	1074.985	8523.027	508468.000
20	9.404	1143.984	10757.542	641775.000
21	11.348	1077.885	12231.825	729728.000
22	5.464	1120.672	6123.874	365339.000
23	41.436	1097.093	45459.256	2712015.000
24	5.682	1052.882	5982.871	356927.000
25	6.118	1089.225	6664.086	397567.000
26	7.459	1107.562	8261.487	492865.000
