 	Area	Mean	IntDen	RawIntDen
1	8.113	168.595	1367.793	81600.000
2	17.215	174.879	3010.502	179601.000
3	5.213	181.958	948.554	56589.000
4	7.007	173.081	1212.709	72348.000
5	8.884	173.962	1545.472	92200.000
6	15.656	171.540	2685.601	160218.000
7	13.510	173.865	2348.967	140135.000
8	14.365	180.678	2595.471	154841.000
9	8.666	172.613	1495.873	89241.000
10	9.487	185.569	1760.564	105032.000
11	41.168	182.846	7527.371	449069.000
12	8.750	178.485	1561.715	93169.000
13	9.823	162.543	1596.597	95250.000
14	5.816	166.960	971.116	57935.000
15	13.460	186.324	2507.922	149618.000
16	7.241	175.438	1270.388	75789.000
17	8.985	181.136	1627.422	97089.000
18	565.472	187.177	105843.397	6314421.000
19	8.565	168.536	1443.592	86122.000
20	8.767	195.268	1711.837	102125.000
21	6.856	166.377	1140.632	68048.000
22	20.450	180.463	3690.443	220165.000
23	30.842	193.115	5956.135	355332.000
24	12.018	168.078	2020.043	120512.000
25	5.867	148.983	874.047	52144.000
26	9.035	160.818	1452.962	86681.000
27	5.163	177.169	914.678	54568.000
28	11.968	181.854	2176.467	129844.000
29	12.002	166.848	2002.459	119463.000
30	8.934	161.871	1446.190	86277.000
31	13.762	170.752	2349.838	140187.000
32	46.331	194.106	8993.038	536508.000
33	6.453	152.127	981.744	58569.000
34	7.811	160.290	1252.050	74695.000
35	9.169	180.097	1651.292	98513.000
36	7.861	182.635	1435.780	85656.000
37	7.208	165.502	1192.897	71166.000
38	10.761	170.548	1835.323	109492.000
39	8.180	174.721	1429.210	85264.000
40	10.745	178.544	1918.380	114447.000
41	8.063	174.364	1405.826	83869.000
42	19.025	192.589	3664.026	218589.000
43	15.220	178.980	2724.087	162514.000
44	5.029	158.980	799.455	47694.000
45	6.789	166.783	1132.234	67547.000
46	5.532	177.467	981.660	58564.000
47	15.522	174.430	2707.459	161522.000
48	40.900	186.225	7616.546	454389.000
49	10.342	190.272	1967.845	117398.000
50	24.003	175.303	4207.875	251034.000
51	5.783	170.258	984.593	58739.000
52	5.565	153.349	853.396	50912.000
53	5.280	159.956	844.579	50386.000
54	6.034	167.806	1012.603	60410.000
55	8.063	176.863	1425.975	85071.000
56	7.929	178.539	1415.548	84449.000
57	9.202	161.570	1486.838	88702.000
58	5.850	172.607	1009.753	60240.000
59	5.615	166.254	933.569	55695.000
60	5.330	163.475	871.381	51985.000
61	5.397	172.587	931.524	55573.000
