 	Area	Mean	IntDen	RawIntDen
1	771.998	1639.028	1265327.455	75487092.000
2	9.001	1605.086	14447.834	861931.000
3	13.393	1605.775	21506.099	1283014.000
4	36.977	1604.822	59342.071	3540238.000
5	8.197	1586.137	13001.091	775621.000
6	7.627	1562.031	11913.276	710724.000
7	8.398	1663.659	13971.151	833493.000
8	9.102	1541.037	14026.299	836783.000
9	5.699	1573.394	8966.990	534954.000
10	5.280	1560.978	8242.093	491708.000
11	10.393	1518.944	15785.690	941745.000
12	9.353	1619.385	15146.582	903617.000
13	9.655	1669.217	16116.307	961469.000
14	10.694	1594.033	17047.009	1016993.000
15	5.163	1553.166	8018.603	478375.000
16	7.107	1527.927	10859.221	647841.000
17	10.309	1553.535	16014.979	955424.000
18	5.548	1583.888	8787.852	524267.000
19	6.236	1587.151	9896.720	590420.000
20	8.951	1558.064	13946.226	832006.000
21	14.399	1629.241	23458.958	1399518.000
22	8.901	1636.919	14569.745	869204.000
23	22.109	1643.466	36335.875	2167731.000
24	12.320	1566.193	19295.805	1151152.000
25	23.434	1679.986	39367.967	2348620.000
26	86.124	1638.854	141144.678	8420430.000
27	7.258	1551.843	11263.306	671948.000
28	10.057	1608.942	16181.612	965365.000
29	10.443	1645.437	17183.018	1025107.000
30	8.733	1623.831	14181.064	846016.000
31	5.381	1515.723	8155.583	486547.000
32	10.946	1527.564	16720.248	997499.000
33	8.213	1607.337	13201.801	787595.000
34	12.035	1667.081	20063.714	1196964.000
35	9.420	1628.616	15342.112	915282.000
36	5.180	1557.408	8066.610	481239.000
37	9.420	1603.740	15107.777	901302.000
38	11.784	1562.708	18414.652	1098584.000
39	10.175	1598.387	16263.009	970221.000
40	26.065	1592.702	41514.045	2476651.000
41	13.276	1616.409	21458.863	1280196.000
42	9.085	1555.428	14131.213	843042.000
43	9.420	1690.835	15928.235	950249.000
44	5.330	1571.943	8379.040	499878.000
45	6.353	1568.071	9961.741	594299.000
46	8.448	1561.742	13193.806	787118.000
