 	Area	Mean	IntDen	RawIntDen
1	7.895	1270.726	10032.360	598512.000
2	14.868	1140.289	16953.862	1011436.000
3	6.923	1051.533	7279.525	434283.000
4	9.990	1190.025	11888.653	709255.000
5	10.728	1073.598	11517.337	687103.000
6	11.851	1208.557	14322.436	854450.000
7	7.577	1115.451	8451.218	504184.000
8	5.565	1082.105	6021.960	359259.000
9	7.509	1155.656	8678.345	517734.000
10	6.554	1147.645	7521.672	448729.000
11	11.113	1232.980	13702.504	817466.000
12	11.750	1242.438	14598.995	870949.000
13	6.504	1074.851	6990.529	417042.000
14	5.062	1071.169	5422.445	323493.000
15	7.794	1156.630	9015.248	537833.000
16	7.258	1168.439	8480.552	505934.000
17	6.487	1057.726	6861.427	409340.000
18	19.494	1132.039	22068.419	1316561.000
19	31.580	1202.565	37976.925	2265633.000
20	97.858	1214.789	118876.269	7091938.000
21	18.757	1170.617	21957.101	1309920.000
22	6.319	1182.191	7470.664	445686.000
23	417.194	1170.617	488373.914	29135483.000
24	22.813	1240.448	28298.733	1688250.000
25	50.521	1194.644	60354.824	3600657.000
26	6.034	1218.228	7351.251	438562.000
27	10.325	1166.745	12047.223	718715.000
28	7.895	1138.531	8988.680	536248.000
29	22.662	1173.981	26605.285	1587222.000
30	30.138	1128.524	34011.901	2029087.000
31	5.632	1060.812	5974.590	356433.000
32	13.393	1131.564	15155.013	904120.000
33	11.247	1150.951	12945.223	772288.000
34	5.800	1149.338	6665.829	397671.000
35	15.455	1150.557	17781.544	1060814.000
36	9.823	1182.275	11613.049	692813.000
37	5.800	1099.743	6378.190	380511.000
38	32.787	1172.722	38449.803	2293844.000
39	15.941	1151.299	18352.648	1094885.000
40	12.672	1169.325	14817.926	884010.000
41	7.878	1202.596	9474.314	565220.000
42	9.219	1017.418	9379.775	559580.000
43	9.638	1191.266	11481.718	684978.000
44	6.722	1082.414	7275.586	434048.000
45	7.057	1171.271	8265.510	493105.000
46	20.182	1166.331	23538.478	1404262.000
47	8.431	1088.416	9176.835	547473.000
48	6.822	1143.280	7799.689	465315.000
49	7.644	1132.007	8652.548	516195.000
50	8.498	1127.325	9580.485	571554.000
51	9.018	1046.457	9437.001	562994.000
52	6.856	1151.927	7897.295	471138.000
53	7.074	1082.114	7654.478	456652.000
54	5.532	1108.948	6134.166	365953.000
55	6.554	1112.882	7293.840	435137.000
56	7.610	1060.815	8072.829	481610.000
