 	Area	Mean	IntDen	RawIntDen
1	5.766	1164.875	6716.886	400717.000
2	7.962	1212.792	9656.284	576076.000
3	10.443	1123.316	11730.602	699826.000
4	6.487	1160.765	7529.835	449216.000
5	6.353	1144.375	7270.055	433718.000
6	5.230	1092.654	5714.358	340908.000
7	25.059	1119.817	28061.984	1674126.000
8	7.878	1201.030	9461.977	564484.000
9	48.795	1133.227	55295.448	3298824.000
10	6.135	1094.801	6716.551	400697.000
11	75.078	1196.374	89821.109	5358561.000
12	7.878	1198.428	9441.477	563261.000
13	7.074	1068.685	7559.487	450985.000
14	8.917	1196.382	10668.702	636475.000
15	11.985	1185.290	14205.637	847482.000
16	6.303	1159.463	7307.602	435958.000
17	95.310	1151.287	109728.784	6546216.000
18	326.510	1158.215	378169.117	22560869.000
19	6.655	1112.171	7401.034	441532.000
20	21.456	1155.998	24802.597	1479677.000
21	5.079	1101.175	5592.799	333656.000
22	7.409	1160.796	8600.200	513072.000
23	6.621	1138.646	7539.037	449765.000
24	8.901	1165.264	10371.676	618755.000
25	7.996	1196.547	9567.059	570753.000
26	6.856	1208.853	8287.569	494421.000
27	6.135	1110.697	6814.073	406515.000
28	7.040	1166.005	8208.803	489722.000
29	6.370	1132.103	7211.069	430199.000
30	123.688	1135.027	140389.223	8375361.000
31	8.867	1110.076	9843.249	587230.000
32	5.247	1130.642	5931.981	353891.000
33	10.610	1095.815	11627.096	693651.000
34	13.209	1124.348	14851.048	885986.000
35	9.303	1151.142	10709.082	638884.000
36	6.018	1155.028	6950.518	414655.000
37	15.103	1143.866	17275.478	1030623.000
38	6.118	1133.003	6931.928	413546.000
39	39.911	1140.580	45521.377	2715721.000
40	5.314	1151.587	6119.080	365053.000
41	62.473	1121.123	70039.503	4178427.000
42	6.001	1162.983	6978.896	416348.000
43	5.112	1136.774	5811.712	346716.000
44	6.453	1135.956	7330.818	437343.000
45	8.783	1124.508	9876.974	589242.000
