 	Area	Mean	IntDen	RawIntDen
1	6.152	1454.828	8949.691	533922.000
2	13.074	1444.687	18888.552	1126856.000
3	11.365	1542.277	17527.598	1045664.000
4	9.454	1503.941	14218.058	848223.000
5	9.789	1507.801	14760.029	880556.000
6	25.965	1491.139	38716.824	2309774.000
7	12.153	1494.332	18159.984	1083391.000
8	19.260	1551.599	29883.378	1782787.000
9	10.325	1480.183	15283.629	911793.000
10	11.164	1467.884	16386.882	977611.000
11	10.426	1454.113	15160.679	904458.000
12	9.068	1453.510	13180.915	786349.000
13	6.537	1471.146	9617.245	573747.000
14	12.035	1481.904	17835.066	1064007.000
15	12.370	1582.953	19581.885	1168219.000
16	7.644	1498.086	11450.691	683127.000
17	8.800	1570.503	13820.644	824514.000
18	8.180	1427.783	11679.176	696758.000
19	65.859	1457.307	95976.161	5725760.000
20	36.005	1541.752	55511.010	3311684.000
21	7.543	1441.224	10871.122	648551.000
22	15.756	1467.052	23115.518	1379029.000
23	6.286	1514.523	9520.007	567946.000
24	9.353	1456.201	13620.269	812560.000
25	9.554	1527.081	14590.396	870436.000
26	12.421	1440.030	17886.274	1067062.000
27	7.224	1505.464	10876.218	648855.000
28	9.286	1459.594	13554.142	808615.000
29	5.247	1417.559	7437.308	443696.000
30	60.092	1566.630	94142.548	5616370.000
31	9.018	1452.976	13103.005	781701.000
32	16.310	1479.575	24131.255	1439626.000
33	8.582	1441.980	12375.409	738294.000
34	6.101	1435.365	8757.781	522473.000
35	10.275	1511.292	15528.843	926422.000
36	10.426	1569.140	16359.962	976005.000
37	7.610	1454.236	11066.770	660223.000
38	7.778	1434.806	11159.415	665750.000
39	5.498	1492.003	8203.020	489377.000
40	5.867	1455.109	8536.772	509288.000
