 	Area	Mean	IntDen	RawIntDen
1	8.113	1126.254	9137.176	545107.000
2	17.215	1210.270	20834.489	1242947.000
3	5.213	1180.116	6151.985	367016.000
4	7.007	1157.172	8107.828	483698.000
5	8.884	1163.309	10334.783	616554.000
6	15.656	1173.178	18367.114	1095748.000
7	13.510	1238.850	16737.244	998513.000
8	14.365	1208.086	17354.377	1035330.000
9	8.666	1152.077	9983.951	595624.000
10	9.487	1232.580	11693.960	697640.000
11	41.168	1219.592	50208.012	2995317.000
12	8.750	1199.230	10493.085	625998.000
13	9.823	1194.369	11731.843	699900.000
14	5.816	1187.960	6909.735	412222.000
15	13.460	1199.325	16142.942	963058.000
16	7.241	1201.873	8703.069	519209.000
17	8.985	1214.776	10914.184	651120.000
18	565.472	1239.975	701170.733	41830547.000
19	8.565	1175.667	10070.142	600766.000
20	8.767	1221.522	10708.613	638856.000
21	6.856	1194.589	8189.778	488587.000
22	20.450	1187.504	24284.277	1448755.000
23	30.842	1309.122	40376.446	2408784.000
24	12.018	1167.032	14025.947	836762.000
25	5.867	1142.011	6699.906	399704.000
26	9.035	1179.941	10660.539	635988.000
27	5.163	1179.864	6091.339	363398.000
28	11.968	1267.952	15175.094	905318.000
29	12.002	1130.612	13569.278	809518.000
30	8.934	1168.591	10440.468	622859.000
31	13.762	1184.456	16300.171	972438.000
32	46.331	1283.250	59453.790	3546903.000
33	6.453	1095.587	7070.300	421801.000
34	7.811	1180.167	9218.489	549958.000
35	9.169	1250.923	11469.599	684255.000
36	7.861	1257.697	9887.333	589860.000
37	7.208	1192.281	8593.646	512681.000
38	10.761	1248.136	13431.577	801303.000
39	8.180	1152.189	9424.832	562268.000
40	10.745	1224.323	13154.800	784791.000
41	8.063	1282.927	10343.734	617088.000
42	19.025	1319.693	25107.250	1497852.000
43	15.220	1229.789	18717.443	1116648.000
44	5.029	1148.970	5777.769	344691.000
45	6.789	1185.193	8045.892	480003.000
46	5.532	1130.173	6251.569	372957.000
47	15.522	1154.802	17924.576	1069347.000
48	40.900	1245.966	50959.628	3040157.000
49	10.342	1276.251	13199.320	787447.000
50	24.003	1133.295	27202.957	1622878.000
51	5.783	1158.588	6700.057	399713.000
52	5.565	1145.036	6372.172	380152.000
53	5.280	1115.375	5889.271	351343.000
54	6.034	1167.131	7042.911	420167.000
55	8.063	1237.744	9979.442	595355.000
56	7.929	1219.040	9665.168	576606.000
57	9.202	1119.913	10305.918	614832.000
58	5.850	1134.275	6635.506	395862.000
59	5.615	1144.767	6428.242	383497.000
60	5.330	1125.717	6000.488	357978.000
61	5.397	1139.012	6147.727	366762.000
