 	Area	Mean	IntDen	RawIntDen
1	13.963	1509.151	21072.109	1257123.000
2	5.180	1406.767	7286.364	434691.000
3	9.085	1492.742	13561.702	809066.000
4	10.057	1450.043	14583.524	870026.000
5	6.688	1443.296	9652.915	575875.000
6	9.923	1493.865	14823.927	884368.000
7	7.292	1427.628	10409.609	621018.000
8	6.588	1451.303	9560.505	570362.000
9	6.152	1435.229	8829.121	526729.000
10	8.415	1408.823	11854.693	707229.000
11	9.756	1487.208	14508.580	865555.000
12	8.314	1494.042	12421.522	741045.000
13	5.766	1464.802	8446.323	503892.000
14	10.711	1504.959	16119.659	961669.000
15	19.528	1442.358	28166.262	1680347.000
16	5.900	1406.801	8300.526	495194.000
17	10.225	1440.989	14733.998	879003.000
18	9.772	1462.123	14288.375	852418.000
19	10.795	1416.602	15291.993	912292.000
20	28.596	1482.537	42395.014	2529208.000
21	11.164	1447.500	16159.318	964035.000
22	14.868	1448.999	21543.780	1285262.000
23	31.211	1512.801	47216.267	2816835.000
24	13.477	1497.489	20181.334	1203981.000
25	5.884	1440.365	8474.417	505568.000
26	5.733	1388.251	7958.377	474782.000
27	5.833	1406.629	8205.199	489507.000
28	7.577	1431.064	10842.459	646841.000
29	11.599	1452.205	16844.740	1004926.000
30	10.024	1470.855	14743.518	879571.000
31	13.577	1460.312	19827.183	1182853.000
32	14.013	1436.647	20131.986	1201037.000
33	11.113	1459.345	16218.170	967546.000
34	15.287	1435.780	21948.905	1309431.000
35	5.280	1428.175	7540.881	449875.000
36	9.387	1435.177	13471.739	803699.000
37	6.168	1407.492	8682.083	517957.000
38	5.900	1427.057	8420.040	502324.000
39	7.426	1406.519	10444.307	623088.000
