 	Area	Mean	IntDen	RawIntDen
1	10.376	1461.418	15163.361	904618.000
2	5.967	1408.306	8403.831	501357.000
3	17.734	1400.737	24841.200	1481980.000
4	6.504	1422.188	9249.516	551809.000
5	55.114	1490.273	82134.951	4900019.000
6	12.639	1325.668	16754.694	999554.000
7	1106.706	1473.584	1630823.132	97291887.000
8	7.761	1332.279	10339.661	616845.000
9	8.951	1386.822	12413.443	740563.000
10	6.671	1461.490	9750.102	581673.000
11	11.683	1418.902	16577.367	988975.000
12	52.415	1481.193	77637.174	4631690.000
13	22.176	1442.776	31995.512	1908793.000
14	9.621	1421.003	13672.164	815656.000
15	6.940	1430.925	9929.960	592403.000
16	15.069	1483.417	22353.896	1333592.000
17	12.672	1458.332	18480.275	1102499.000
18	9.588	1453.470	13935.817	831385.000
19	10.409	1454.306	15138.318	903124.000
20	14.449	1393.259	20131.182	1200989.000
21	10.460	1404.213	14687.499	876229.000
22	7.644	1441.882	11021.093	657498.000
23	7.761	1418.955	11012.343	656976.000
24	10.024	1489.406	14929.478	890665.000
25	8.934	1419.099	12678.570	756380.000
26	10.275	1410.263	14490.745	864491.000
27	11.817	1375.841	16258.768	969968.000
28	16.578	1344.796	22293.736	1330003.000
29	7.023	1403.735	9858.922	588165.000
30	8.783	1388.031	12191.595	727328.000
31	6.286	1407.427	8846.822	527785.000
32	8.146	1411.255	11496.669	685870.000
33	7.677	1459.967	11208.276	668665.000
34	7.258	1378.977	10008.641	597097.000
35	7.761	1413.477	10969.834	654440.000
36	6.051	1366.374	8268.125	493261.000
37	7.040	1368.700	9635.800	574854.000
