 	Area	Mean	IntDen	RawIntDen
1	13.393	336.601	4508.085	268944.000
2	13.074	360.668	4715.550	281321.000
3	7.308	333.876	2440.069	145570.000
4	11.767	350.590	4125.405	246114.000
5	5.967	323.573	1930.868	115192.000
6	6.303	340.519	2146.144	128035.000
7	11.549	328.282	3791.368	226186.000
8	9.940	325.266	3233.138	192883.000
9	7.811	342.558	2675.779	159632.000
10	10.426	309.114	3222.846	192269.000
11	10.527	302.225	3181.410	189797.000
12	709.442	342.363	242886.858	14490180.000
13	6.168	334.326	2062.283	123032.000
14	10.929	339.977	3715.586	221665.000
15	6.453	288.556	1862.176	111094.000
16	39.240	331.672	13014.903	776445.000
17	10.191	348.877	3555.541	212117.000
18	9.940	322.322	3203.871	191137.000
19	6.872	324.417	2229.553	133011.000
20	12.505	318.607	3984.049	237681.000
21	46.683	356.349	16635.314	992432.000
22	13.292	355.328	4723.160	281775.000
23	7.442	317.806	2365.243	141106.000
24	15.807	325.259	5141.276	306719.000
25	6.386	278.997	1781.785	106298.000
26	13.745	356.480	4899.817	292314.000
27	36.692	353.108	12956.386	772954.000
28	12.471	340.446	4245.724	253292.000
29	6.303	311.109	1960.788	116977.000
30	5.481	297.627	1631.361	97324.000
31	8.934	323.760	2892.547	172564.000
32	10.912	343.149	3744.501	223390.000
33	9.219	315.198	2905.873	173359.000
34	6.303	328.899	2072.910	123666.000
35	8.281	345.032	2857.045	170446.000
36	6.135	343.361	2106.502	125670.000
37	5.934	323.178	1917.676	114405.000
38	5.649	333.724	1885.157	112465.000
39	23.149	340.909	7891.546	470795.000
40	8.415	327.468	2755.516	164389.000
41	6.554	322.258	2112.084	126003.000
42	6.453	298.174	1924.247	114797.000
43	7.157	314.600	2251.729	134334.000
44	16.343	334.375	5464.736	326016.000
45	8.096	329.870	2670.666	159327.000
46	5.381	334.751	1801.179	107455.000
