 	Area	Mean	IntDen	RawIntDen
1	10.845	1505.218	16324.275	973876.000
2	10.225	1611.021	16472.570	982723.000
3	10.309	1571.198	16197.067	966287.000
4	42.257	1617.365	68345.669	4077376.000
5	5.582	1435.408	8012.166	477991.000
6	26.501	1490.116	39489.560	2355874.000
7	38.134	1572.426	59962.790	3577269.000
8	9.437	1536.782	14502.763	865208.000
9	7.174	1442.708	10350.288	617479.000
10	9.638	1520.035	14650.472	874020.000
11	7.275	1506.048	10956.173	653625.000
12	6.487	1451.176	9413.718	561605.000
13	6.940	1460.060	10132.145	604465.000
14	6.370	1485.716	9463.452	564572.000
15	11.046	1524.094	16835.555	1004378.000
16	295.752	1563.718	462472.221	27590236.000
17	15.019	1572.549	23617.964	1409004.000
18	20.349	1570.728	31963.178	1906864.000
19	7.694	1521.447	11705.761	698344.000
20	18.958	1524.017	28892.332	1723663.000
21	5.180	1471.786	7623.133	454782.000
22	17.617	1587.990	27975.676	1668977.000
23	10.879	1488.673	16194.754	966149.000
24	11.113	1499.481	16664.212	994156.000
25	9.253	1496.513	13846.809	826075.000
26	203.577	1569.592	319532.097	19062693.000
27	7.442	1482.836	11035.861	658379.000
28	15.388	1489.958	22926.977	1367781.000
29	24.154	1598.627	38613.686	2303621.000
30	11.633	1482.595	17246.949	1028921.000
31	6.336	1513.140	9587.408	571967.000
32	6.168	1513.796	9337.819	557077.000
33	27.909	1573.479	43914.253	2619843.000
34	13.980	1483.014	20732.022	1236834.000
35	7.509	1506.147	11310.341	674754.000
36	11.817	1558.279	18414.702	1098587.000
37	10.007	1522.662	15237.298	909029.000
38	11.147	1630.105	18170.527	1084020.000
39	19.545	1476.770	28863.015	1721914.000
40	15.170	1562.720	23706.100	1414262.000
41	6.487	1474.225	9563.237	570525.000
42	7.593	1513.742	11494.239	685725.000
43	9.906	1460.076	14464.160	862905.000
44	7.023	1447.869	10168.888	606657.000
45	6.185	1449.984	8968.498	535044.000
46	13.393	1519.710	20353.431	1214248.000
47	14.231	1485.935	21146.466	1261559.000
48	10.393	1533.068	15932.476	950502.000
49	10.275	1483.819	15246.551	909581.000
50	92.544	1537.435	142280.281	8488178.000
51	7.241	1473.056	10666.774	636360.000
52	5.682	1454.280	8263.766	493001.000
53	6.370	1451.824	9247.572	551693.000
54	7.811	1514.363	11828.946	705693.000
55	11.415	1500.831	17132.044	1022066.000
56	5.146	1463.476	7531.025	449287.000
57	6.034	1487.747	8977.634	535589.000
58	5.900	1477.548	8717.954	520097.000
59	7.040	1515.631	10670.211	636565.000
60	7.308	1500.048	10962.811	654021.000
