 	Area	Mean	IntDen	RawIntDen
1	771.998	657.611	507674.630	30286928.000
2	9.001	658.050	5923.298	353373.000
3	13.393	690.194	9243.750	551465.000
4	36.977	648.455	23978.150	1430492.000
5	8.197	651.254	5338.131	318463.000
6	7.627	656.009	5003.239	298484.000
7	8.398	693.297	5822.206	347342.000
8	9.102	628.331	5718.984	341184.000
9	5.699	634.156	3614.142	215613.000
10	5.280	638.340	3370.487	201077.000
11	10.393	632.468	6572.950	392130.000
12	9.353	649.120	6071.409	362209.000
13	9.655	686.795	6631.014	395594.000
14	10.694	665.630	7118.424	424672.000
15	5.163	616.698	3183.857	189943.000
16	7.107	602.158	4279.633	255315.000
17	10.309	618.060	6371.418	380107.000
18	5.548	623.199	3457.684	206279.000
19	6.236	628.694	3920.236	233874.000
20	8.951	617.487	5527.124	329738.000
21	14.399	644.644	9282.035	553749.000
22	8.901	632.162	5626.692	335678.000
23	22.109	656.193	14507.976	865519.000
24	12.320	615.943	7588.536	452718.000
25	23.434	669.358	15685.418	935763.000
26	86.124	667.824	57515.681	3431279.000
27	7.258	598.473	4343.732	259139.000
28	10.057	633.748	6373.798	380249.000
29	10.443	666.006	6954.993	414922.000
30	8.733	647.372	5653.561	337281.000
31	5.381	602.184	3240.144	193301.000
32	10.946	599.881	6566.111	391722.000
33	8.213	665.794	5468.474	326239.000
34	12.035	687.458	8273.723	493595.000
35	9.420	677.105	6378.559	380533.000
36	5.180	638.288	3306.020	197231.000
37	9.420	643.705	6063.916	361762.000
38	11.784	651.916	7682.052	458297.000
39	10.175	649.717	6610.631	394378.000
40	26.065	651.911	16992.180	1013722.000
41	13.276	657.644	8730.643	520854.000
42	9.085	626.697	5693.606	339670.000
43	9.420	697.459	6570.301	391972.000
44	5.330	655.327	3493.136	208394.000
45	6.353	640.522	4069.151	242758.000
46	8.448	646.167	5458.902	325668.000
