 	Area	Mean	IntDen	RawIntDen
1	8.616	1566.768	13498.894	805319.000
2	10.057	1586.847	15959.396	952108.000
3	10.292	1517.104	15613.995	931502.000
4	9.856	1621.878	15985.478	953664.000
5	15.119	1632.615	24684.290	1472619.000
6	7.644	1550.934	11854.642	707226.000
7	7.644	1479.691	11310.090	674739.000
8	10.024	1602.992	16068.032	958589.000
9	12.605	1538.955	19398.759	1157294.000
10	12.756	1598.816	20394.515	1216699.000
11	5.347	1583.837	8468.986	505244.000
12	8.700	1512.994	13162.393	785244.000
13	10.527	1600.583	16848.763	1005166.000
14	9.370	1549.458	14518.503	866147.000
15	17.282	1501.530	25949.130	1548077.000
16	12.153	1552.040	18861.280	1125229.000
17	22.579	1583.598	35755.502	2133107.000
18	18.472	1544.072	28521.955	1701567.000
19	7.392	1501.873	11102.021	662326.000
20	11.985	1550.724	18585.358	1108768.000
21	6.973	1533.010	10689.772	637732.000
22	29.166	1567.575	45720.159	2727580.000
23	56.991	1588.546	90533.418	5401056.000
24	8.146	1552.331	12645.934	754433.000
25	6.956	1451.600	10097.766	602414.000
26	23.517	1496.502	35193.718	2099592.000
27	17.232	1500.883	25862.486	1542908.000
28	24.104	1517.357	36574.384	2181960.000
29	9.554	1522.498	14546.613	867824.000
30	9.672	1538.664	14881.605	887809.000
31	17.449	1553.033	27099.517	1616707.000
32	7.560	1481.129	11196.945	667989.000
33	6.973	1584.950	11051.952	659339.000
34	5.381	1507.305	8110.292	483845.000
35	14.985	1591.043	23842.376	1422392.000
36	8.046	1577.669	12693.673	757281.000
37	22.931	1551.934	35586.858	2123046.000
38	7.040	1453.357	10231.796	610410.000
39	13.544	1496.282	20265.396	1208996.000
40	5.934	1442.102	8557.155	510504.000
41	8.733	1504.896	13142.396	784051.000
42	5.582	1467.444	8190.985	488659.000
43	5.481	1456.000	7980.670	476112.000
44	6.353	1435.718	9120.917	544137.000
45	7.375	1540.784	11363.829	677945.000
46	8.213	1528.598	12555.083	749013.000
