 	Area	Mean	IntDen	RawIntDen
1	9.001	1254.886	11295.590	673874.000
2	5.850	1195.155	6991.652	417109.000
3	10.041	1383.920	13895.302	828968.000
4	8.582	1358.371	11657.854	695486.000
5	9.756	1272.002	12409.118	740305.000
6	15.287	1250.395	19114.908	1140360.000
7	10.694	1246.925	13334.943	795538.000
8	15.958	1309.483	20896.190	1246628.000
9	13.024	1325.366	17261.833	1029809.000
10	12.957	1384.223	17935.589	1070004.000
11	10.409	1287.010	13396.879	799233.000
12	19.478	1248.435	24316.578	1450682.000
13	6.101	1274.390	7775.602	463878.000
14	9.353	1291.066	12075.719	720415.000
15	8.264	1330.531	10995.179	655952.000
16	25.311	1369.795	34670.721	2068391.000
17	7.560	1293.767	9780.542	583489.000
18	36.642	1268.247	46471.255	2772389.000
19	36.894	1291.170	47635.840	2841866.000
20	9.286	1227.460	11398.493	680013.000
21	12.119	1235.614	14974.468	893349.000
22	10.879	1349.399	14679.638	875760.000
23	25.328	1310.753	33198.282	1980548.000
24	10.560	1463.010	15449.625	921696.000
25	5.582	1224.069	6832.512	407615.000
26	29.451	1352.339	39827.921	2376060.000
27	12.153	1301.679	15818.745	943717.000
28	14.885	1268.292	18878.276	1126243.000
29	404.320	1287.296	520479.872	31050865.000
30	6.554	1202.737	7882.746	470270.000
31	10.074	1379.855	13900.750	829293.000
32	10.191	1282.599	13071.475	779820.000
33	55.298	1312.214	72563.349	4328995.000
34	8.364	1251.840	10470.791	624668.000
35	16.578	1242.234	20593.482	1228569.000
36	6.906	1215.374	8393.388	500734.000
37	8.683	1207.811	10487.184	625646.000
38	57.612	1265.911	72931.128	4350936.000
39	16.293	1261.417	20552.046	1226097.000
40	10.577	1256.837	13293.473	793064.000
41	10.175	1264.091	12861.663	767303.000
42	24.238	1221.501	29606.870	1766291.000
43	7.308	1247.624	9118.017	543964.000
44	9.638	1274.503	12283.972	732839.000
45	7.191	1285.876	9246.700	551641.000
46	8.532	1287.544	10985.256	655360.000
47	8.096	1264.340	10236.255	610676.000
48	51.829	1232.559	63881.819	3811071.000
49	14.835	1304.470	19351.188	1154456.000
50	8.465	1221.370	10338.772	616792.000
51	10.175	1280.041	13023.955	776985.000
52	5.079	1227.729	6235.561	372002.000
53	10.862	1250.682	13584.766	810442.000
54	5.900	1248.727	7367.845	439552.000
55	5.263	1169.882	6157.466	367343.000
