 	Area	Mean	IntDen	RawIntDen
1	6.286	680.523	4277.639	255196.000
2	28.630	617.099	17667.411	1054005.000
3	8.817	605.749	5340.830	318624.000
4	8.565	669.928	5738.244	342333.000
5	10.745	629.454	6763.200	403480.000
6	12.706	634.030	8055.815	480595.000
7	12.236	680.696	8329.256	496908.000
8	45.710	646.366	29545.654	1762639.000
9	9.454	620.704	5868.050	350077.000
10	6.638	614.831	4081.136	243473.000
11	254.517	625.814	159280.138	9502358.000
12	37.799	661.821	25015.980	1492407.000
13	21.640	675.952	14627.575	872654.000
14	8.884	611.808	5435.268	324258.000
15	7.929	595.342	4720.177	281597.000
16	8.029	623.169	5003.474	298498.000
17	11.532	606.017	6988.819	416940.000
18	6.085	608.129	3700.266	220751.000
19	29.719	645.210	19175.202	1143957.000
20	11.449	622.693	7128.934	425299.000
21	9.973	621.539	6198.919	369816.000
22	9.772	595.381	5818.266	347107.000
23	6.135	596.317	3658.377	218252.000
24	341.026	632.157	215582.172	12861233.000
25	7.895	604.108	4769.424	284535.000
26	25.713	621.275	15974.951	953036.000
27	7.744	653.803	5063.131	302057.000
28	22.612	637.929	14424.953	860566.000
29	12.555	628.374	7889.149	470652.000
30	10.225	615.621	6294.681	375529.000
31	8.700	636.815	5540.014	330507.000
32	8.934	609.270	5443.364	324741.000
33	31.714	615.863	19531.481	1165212.000
34	7.392	616.181	4554.885	271736.000
35	8.532	601.246	5129.794	306034.000
36	21.724	607.347	13193.873	787122.000
37	48.359	648.328	31352.381	1870425.000
38	18.338	624.856	11458.502	683593.000
39	8.750	617.000	5398.659	322074.000
40	7.392	618.329	4570.759	272683.000
41	6.437	588.083	3785.300	225824.000
42	12.622	614.918	7761.438	463033.000
43	11.935	645.588	7704.882	459659.000
44	6.671	587.322	3918.224	233754.000
45	43.766	603.839	26427.622	1576623.000
46	7.945	621.435	4937.465	294560.000
47	5.900	599.739	3538.628	211108.000
48	6.822	597.098	4073.526	243019.000
49	12.555	642.685	8068.822	481371.000
50	8.850	586.525	5190.993	309685.000
51	5.431	618.648	3359.843	200442.000
52	6.604	580.708	3835.168	228799.000
53	12.907	614.661	7933.351	473289.000
54	8.482	618.881	5249.141	313154.000
55	8.482	633.488	5373.030	320545.000
56	11.583	619.547	7176.002	428107.000
57	5.766	595.192	3431.987	204746.000
58	6.621	625.405	4140.843	247035.000
59	8.549	586.314	5012.224	299020.000
