 	Area	Mean	IntDen	RawIntDen
1	18.237	258.239	4709.566	280964.000
2	5.079	214.158	1087.697	64890.000
3	14.985	260.749	3907.429	233110.000
4	27.993	260.362	7288.275	434805.000
5	11.247	244.692	2752.147	164188.000
6	8.817	233.633	2059.920	122891.000
7	11.063	238.020	2633.220	157093.000
8	23.014	244.188	5619.853	335270.000
9	7.040	239.860	1688.638	100741.000
10	22.495	246.291	5540.283	330523.000
11	22.327	260.974	5826.832	347618.000
12	18.891	249.736	4717.763	281453.000
13	13.946	240.212	3350.020	199856.000
14	9.621	210.146	2021.920	120624.000
15	72.379	257.417	18631.621	1111528.000
16	580.390	248.914	144467.074	8618638.000
17	37.933	252.675	9584.676	571804.000
18	34.564	231.203	7991.214	476741.000
19	14.868	251.612	3740.981	223180.000
20	9.152	192.018	1757.379	104842.000
21	56.472	234.589	13247.662	790331.000
22	14.063	207.319	2915.629	173941.000
23	8.012	247.879	1986.082	118486.000
24	8.063	218.476	1761.486	105087.000
25	14.131	232.231	3281.547	195771.000
26	12.086	255.717	3090.475	184372.000
27	21.690	235.910	5116.954	305268.000
28	14.600	230.690	3368.040	200931.000
29	10.242	224.571	2299.988	137213.000
30	7.375	210.043	1549.143	92419.000
31	6.671	216.789	1446.274	86282.000
32	22.076	262.389	5792.436	345566.000
33	15.488	245.314	3799.481	226670.000
34	5.615	219.603	1233.143	73567.000
35	7.962	224.491	1787.400	106633.000
36	17.835	231.827	4134.624	246664.000
37	10.795	232.736	2512.348	149882.000
38	7.224	217.810	1573.565	93876.000
39	11.331	246.577	2794.019	166686.000
