 	Area	Mean	IntDen	RawIntDen
1	10.141	231.927	2352.001	140316.000
2	61.987	252.353	15642.474	933201.000
3	820.307	258.620	212148.190	12656368.000
4	9.923	221.485	2197.839	131119.000
5	16.863	245.015	4131.623	246485.000
6	19.310	250.317	4833.623	288365.000
7	10.074	236.938	2386.933	142400.000
8	24.422	245.340	5991.805	357460.000
9	16.041	229.940	3688.566	220053.000
10	9.621	232.436	2236.375	133418.000
11	19.059	239.277	4560.282	272058.000
12	12.974	231.964	3009.480	179540.000
13	162.073	246.377	39931.193	2382221.000
14	11.901	232.390	2765.708	164997.000
15	24.171	260.747	6302.526	375997.000
16	9.655	236.786	2286.176	136389.000
17	19.377	246.232	4771.251	284644.000
18	12.136	252.952	3069.773	183137.000
19	10.309	220.203	2270.017	135425.000
20	22.713	236.600	5373.834	320593.000
21	13.024	259.216	3376.085	201411.000
22	16.175	223.281	3611.678	215466.000
23	10.694	244.912	2619.156	156254.000
24	10.594	235.829	2498.301	149044.000
25	17.416	222.015	3866.597	230674.000
26	7.912	223.481	1768.124	105483.000
27	5.967	200.966	1199.233	71544.000
28	7.090	233.061	1652.499	98585.000
29	10.812	217.350	2349.905	140191.000
30	13.443	218.286	2934.469	175065.000
31	9.337	209.697	1957.838	116801.000
32	18.757	217.819	4085.611	243740.000
33	7.040	218.233	1536.387	91658.000
