 	Area	Mean	IntDen	RawIntDen
1	35.821	717.628	25705.961	1533570.000
2	20.483	712.090	14586.004	870174.000
3	31.530	696.128	21948.670	1309417.000
4	29.284	678.630	19872.659	1185566.000
5	10.376	755.869	7842.734	467883.000
6	13.158	744.013	9789.945	584050.000
7	16.393	721.902	11834.427	706020.000
8	16.678	721.006	12025.197	717401.000
9	15.572	660.602	10286.927	613699.000
10	6.001	622.087	3733.053	222707.000
11	10.393	695.863	7231.787	431435.000
12	10.175	691.857	7039.391	419957.000
13	69.949	728.212	50937.385	3038830.000
14	14.483	672.781	9743.564	581283.000
15	15.270	747.869	11420.217	681309.000
16	17.399	694.987	12092.162	721396.000
17	51.946	703.505	36544.262	2180163.000
18	13.745	742.900	10211.145	609178.000
19	20.584	685.928	14119.094	842319.000
20	12.689	663.976	8425.169	502630.000
21	11.499	696.462	8008.512	477773.000
22	17.181	825.338	14180.310	845971.000
23	9.169	699.713	6415.603	382743.000
24	23.752	717.231	17035.661	1016316.000
25	22.009	655.412	14424.786	860556.000
26	16.058	687.025	11032.357	658170.000
27	28.043	671.078	18819.123	1122714.000
28	12.974	714.444	9269.145	552980.000
29	31.295	692.009	21656.388	1291980.000
30	97.338	758.220	73803.599	4402986.000
31	9.152	675.242	6179.910	368682.000
32	35.435	725.645	25713.386	1534013.000
33	12.940	711.453	9206.488	549242.000
34	9.705	685.508	6653.056	396909.000
35	30.859	798.314	24635.294	1469696.000
36	6.722	684.499	4600.947	274484.000
37	22.076	694.790	15338.039	915039.000
38	17.969	676.370	12153.730	725069.000
39	18.723	674.832	12635.106	753787.000
40	46.515	724.686	33708.791	2011004.000
41	12.421	686.673	8529.011	508825.000
42	23.249	636.012	14786.731	882149.000
43	11.918	692.902	8257.933	492653.000
44	11.532	584.943	6745.784	402441.000
45	12.002	663.849	7967.328	475316.000
46	28.010	724.105	20281.873	1209979.000
47	7.644	639.945	4891.453	291815.000
48	7.040	652.967	4596.958	274246.000
49	6.034	609.878	3680.235	219556.000
50	9.236	706.975	6529.586	389543.000
51	10.594	689.343	7302.691	435665.000
52	9.957	681.753	6788.025	404961.000
53	6.252	596.086	3726.901	222340.000
54	23.819	745.449	17755.882	1059283.000
55	6.655	617.798	4111.190	245266.000
56	13.225	657.352	8693.716	518651.000
57	14.399	595.559	8575.275	511585.000
58	12.035	727.538	8756.088	522372.000
59	8.130	631.021	5129.978	306045.000
