 	Area	Mean	IntDen	RawIntDen
1	9.437	472.194	4456.139	265845.000
2	9.085	453.965	4124.315	246049.000
3	21.372	470.124	10047.379	599408.000
4	193.637	486.436	94191.745	5619305.000
5	12.086	452.516	5468.893	326264.000
6	7.727	436.668	3374.292	201304.000
7	29.602	482.154	14272.719	851484.000
8	11.767	481.744	5668.698	338184.000
9	13.846	436.288	6040.650	360374.000
10	19.142	470.564	9007.722	537384.000
11	20.115	489.021	9836.460	586825.000
12	7.811	423.496	3307.997	197349.000
13	10.493	474.562	4979.638	297076.000
14	12.655	516.403	6535.302	389884.000
15	19.897	456.150	9075.877	541450.000
16	5.247	405.093	2125.343	126794.000
17	17.299	474.724	8212.038	489915.000
18	8.800	457.712	4027.933	240299.000
19	12.136	433.608	5262.181	313932.000
20	6.671	441.402	2944.744	175678.000
21	5.330	423.399	2256.875	134641.000
22	17.416	452.099	7873.711	469731.000
23	6.487	429.488	2786.074	166212.000
24	20.064	459.490	9219.344	550009.000
25	21.841	480.238	10488.928	625750.000
26	21.623	472.743	10222.225	609839.000
27	10.560	487.227	5145.198	306953.000
28	23.165	486.277	11264.765	672035.000
29	8.917	452.846	4038.241	240914.000
30	50.739	449.045	22784.113	1359258.000
31	8.163	443.433	3619.824	215952.000
32	20.534	461.824	9482.946	565735.000
33	8.096	423.776	3430.948	204684.000
34	17.868	441.429	7887.657	470563.000
35	27.322	460.766	12589.211	751049.000
36	5.800	410.298	2379.608	141963.000
37	8.247	407.120	3357.513	200303.000
38	7.292	436.531	3182.985	189891.000
39	14.835	457.946	6793.406	405282.000
40	7.727	447.354	3456.862	206230.000
41	10.175	440.488	4481.802	267376.000
42	5.230	401.699	2100.803	125330.000
