 	Area	Mean	IntDen	RawIntDen
1	5.917	459.365	2718.086	162156
2	7.778	422.612	3286.927	196092
3	10.258	449.324	4609.362	274986
4	11.164	437.883	4888.352	291630
5	9.940	389.207	3868.709	230800
6	32.569	472.985	15404.602	919010
7	7.107	414.774	2947.862	175864
8	125.314	488.779	61250.796	3654109
9	7.778	466.946	3631.742	216663
10	75.497	473.157	35721.843	2131099
11	10.694	443.674	4744.767	283064
12	11.030	503.894	5557.699	331562
13	26.451	509.423	13474.605	803870
14	7.224	462.638	3342.326	199397
15	17.600	452.542	7964.863	475169
16	18.388	484.520	8909.395	531518
17	207.046	511.222	105846.632	6314614
18	217.875	470.183	102440.978	6111439
19	9.303	436.863	4064.139	242459
20	22.847	477.550	10910.496	650900
21	6.923	453.770	3141.348	187407
22	12.655	494.966	6264.006	373699
23	11.231	444.622	4993.400	297897
24	10.325	447.506	4620.727	275664
25	6.353	404.456	2569.456	153289
26	38.654	451.452	17450.240	1041049
27	8.515	422.846	3600.615	214806
28	9.487	475.475	4511.018	269119
29	21.020	477.806	10043.373	599169
30	14.298	500.940	7162.509	427302
31	10.711	531.886	5697.042	339875.000
32	9.890	457.432	4523.858	269885
33	40.967	464.649	19035.170	1135603
34	70.418	469.358	33051.160	1971771
35	8.951	437.974	3920.303	233878
36	26.769	460.278	12321.268	735064
37	16.913	428.601	7248.934	432458
38	6.621	429.370	2842.881	169601
39	10.728	439.295	4712.667	281149
40	12.287	500.598	6150.677	366938
41	27.054	435.395	11779.229	702727
42	6.336	418.688	2652.848	158264
43	6.185	413.913	2560.153	152734
