 	Area	Mean	IntDen	RawIntDen
1	12.773	247.038	3155.361	188243.000
2	7.861	241.832	1901.149	113419.000
3	24.607	280.439	6900.734	411685.000
4	11.063	261.989	2898.397	172913.000
5	21.757	230.150	5007.447	298735.000
6	7.308	245.328	1792.932	106963.000
7	11.817	258.394	3053.531	182168.000
8	11.365	224.177	2547.716	151992.000
9	642.947	261.160	167911.851	10017310.000
10	78.363	287.405	22521.936	1343617.000
11	9.018	250.664	2260.496	134857.000
12	10.393	256.439	2665.051	158992.000
13	16.108	286.116	4608.876	274957.000
14	13.477	262.404	3536.365	210973.000
15	9.990	265.124	2648.658	158014.000
16	26.970	273.936	7388.144	440763.000
17	18.790	260.773	4900.018	292326.000
18	22.327	269.553	6018.373	359045.000
19	17.516	262.622	4600.210	274440.000
20	7.157	273.239	1955.693	116673.000
21	8.197	263.131	2156.805	128671.000
22	7.342	255.539	1876.123	111926.000
23	13.745	291.751	4010.114	239236.000
24	17.986	255.959	4603.629	274644.000
25	9.605	273.141	2623.447	156510.000
26	14.717	247.514	3642.704	217317.000
27	12.622	252.106	3182.063	189836.000
28	11.884	245.583	2918.595	174118.000
29	30.675	264.627	8117.366	484267.000
30	19.528	246.700	4817.548	287406.000
31	22.445	268.070	6016.714	358946.000
32	17.634	250.711	4420.989	263748.000
33	7.459	237.485	1771.443	105681.000
34	5.129	240.007	1231.047	73442.000
35	13.209	238.060	3144.432	187591.000
36	21.858	249.612	5455.986	325494.000
37	25.747	242.136	6234.203	371921.000
38	6.219	236.342	1469.757	87683.000
39	6.705	246.230	1650.940	98492.000
