 	Area	Mean	IntDen	RawIntDen
1	10.745	705.880	7584.362	452469.000
2	17.634	721.294	12719.151	758801.000
3	7.744	674.948	5226.880	311826.000
4	33.256	734.456	24425.180	1457161.000
5	6.705	653.822	4383.794	261529.000
6	5.129	674.366	3458.974	206356.000
7	7.375	731.061	5391.837	321667.000
8	8.348	745.468	6222.838	371243.000
9	34.765	719.777	25022.869	1492818.000
10	8.850	773.430	6845.184	408371.000
11	6.889	716.163	4933.827	294343.000
12	11.650	703.374	8194.103	488845.000
13	10.024	680.587	6822.052	406991.000
14	13.209	695.796	9190.480	548287.000
15	7.711	718.041	5536.528	330299.000
16	19.377	765.027	14823.977	884371.000
17	51.879	778.592	40392.505	2409742.000
18	268.061	745.393	199810.445	11920321.000
19	12.555	896.551	11256.082	671517.000
20	30.289	817.211	24752.713	1476701.000
21	24.506	741.861	18180.266	1084601.000
22	31.127	741.940	23094.616	1377782.000
23	7.224	662.754	4788.064	285647.000
24	11.901	708.279	8429.326	502878.000
25	14.097	651.993	9191.134	548326.000
26	5.096	649.832	3311.350	197549.000
27	56.287	726.361	40884.944	2439120.000
28	9.890	737.705	7295.667	435246.000
29	8.532	741.603	6327.317	377476.000
30	11.113	769.710	8554.037	510318.000
31	40.414	768.471	31056.663	1852783.000
32	8.733	722.246	6307.437	376290.000
33	21.372	773.965	16540.993	986805.000
34	8.348	731.853	6109.191	364463.000
35	9.806	795.814	7803.645	465551.000
36	27.775	772.487	21455.762	1280011.000
37	18.740	793.858	14876.979	887533.000
38	34.446	727.142	25047.308	1494276.000
39	8.247	692.874	5714.123	340894.000
40	10.460	937.603	9806.942	585064.000
41	5.230	676.955	3540.338	211210.000
42	9.202	675.781	6218.832	371004.000
43	60.092	696.266	41840.304	2496115.000
44	10.175	755.557	7687.517	458623.000
45	40.464	746.580	30209.537	1802245.000
46	8.146	697.949	5685.778	339203.000
47	30.189	746.736	22542.973	1344872.000
48	7.593	666.916	5064.069	302113.000
49	10.560	648.397	6847.179	408490.000
50	14.097	705.767	9949.186	593550.000
51	5.012	642.375	3219.510	192070.000
52	9.722	752.193	7312.865	436272.000
