 	Area	Mean	IntDen	RawIntDen
1	140.081	743.038	104085.884	6209571.000
2	11.281	720.374	8126.501	484812.000
3	15.187	717.240	10892.376	649819.000
4	11.700	766.181	8964.308	534794.000
5	7.979	761.479	6075.683	362464.000
6	165.828	791.318	131222.730	7828505.000
7	6.202	632.905	3925.281	234175.000
8	13.594	764.497	10392.663	620007.000
9	32.720	764.438	25012.225	1492183.000
10	7.845	627.932	4925.932	293872.000
11	175.265	727.707	127541.741	7608904.000
12	11.415	724.991	8275.802	493719.000
13	205.772	779.219	160341.787	9565694.000
14	7.644	720.408	5506.473	328506.000
15	16.192	709.372	11486.327	685253.000
16	24.389	701.356	17105.342	1020473.000
17	28.797	733.005	21108.634	1259302.000
18	50.504	759.322	38349.096	2287836.000
19	39.542	750.712	29684.613	1770929.000
20	54.829	721.995	39586.295	2361645.000
21	18.522	725.149	13431.359	801290.000
22	14.868	735.629	10937.366	652503.000
23	11.398	766.719	8739.276	521369.000
24	6.755	673.432	4549.136	271393.000
25	9.504	738.056	7014.599	418478.000
26	29.133	617.722	17995.866	1073600.000
27	9.152	656.397	6007.444	358393.000
28	10.225	647.946	6625.197	395247.000
29	6.336	727.193	4607.568	274879.000
30	10.678	599.929	6405.747	382155.000
