 	Area	Mean	IntDen	RawIntDen
1	46.247	272.185	12587.686	750958.000
2	207.784	288.293	59902.564	3573676.000
3	229.491	287.872	66064.053	3941259.000
4	23.165	235.124	5446.716	324941.000
5	15.589	257.209	4009.578	239204.000
6	40.933	328.863	13461.430	803084.000
7	20.215	237.808	4807.323	286796.000
8	39.190	273.624	10723.296	639732.000
9	48.459	252.690	12245.234	730528.000
10	98.662	262.478	25896.647	1544946.000
11	24.724	264.614	6542.375	390306.000
12	15.907	236.410	3760.643	224353.000
13	17.785	266.119	4732.832	282352.000
14	8.649	252.426	2183.306	130252.000
15	6.319	253.801	1603.855	95683.000
16	14.851	272.275	4043.639	241236.000
17	9.035	275.314	2487.405	148394.000
18	13.527	261.765	3540.908	211244.000
19	36.122	276.652	9993.371	596186.000
20	10.225	245.561	2510.839	149792.000
21	36.625	277.915	10178.744	607245.000
22	7.560	246.523	1863.652	111182.000
23	8.649	249.866	2161.163	128931.000
24	6.118	234.047	1431.942	85427.000
25	5.079	243.693	1237.702	73839.000
26	7.979	216.294	1725.766	102956.000
27	8.029	231.829	1861.372	111046.000
28	18.153	238.579	4331.026	258381.000
29	7.375	244.007	1799.637	107363.000
30	5.733	259.082	1485.229	88606.000
