 	Area	Mean	IntDen	RawIntDen
1	11.231	681.416	7652.752	456549.000
2	10.057	669.332	6731.671	401599.000
3	15.958	584.746	9331.131	556678.000
4	26.333	650.392	17127.015	1021766.000
5	18.807	670.719	12614.321	752547.000
6	25.546	690.342	17635.160	1052081.000
7	18.874	649.555	12259.834	731399.000
8	59.338	682.875	40520.517	2417379.000
9	42.408	795.636	33741.544	2012958.000
10	8.700	622.817	5418.237	323242.000
11	17.718	680.472	12056.342	719259.000
12	22.394	607.103	13595.628	811090.000
13	12.588	771.192	9708.062	579165.000
14	8.917	645.278	5754.252	343288.000
15	185.373	705.526	130785.305	7802409.000
16	9.370	639.784	5994.806	357639.000
17	15.270	675.034	10307.997	614956.000
18	48.577	672.216	32654.065	1948081.000
19	21.288	652.531	13891.045	828714.000
20	18.824	615.473	11585.609	691176.000
21	17.818	664.582	11841.652	706451.000
22	6.872	629.098	4323.466	257930.000
23	33.776	682.219	23042.486	1374672.000
24	10.577	704.474	7451.170	444523.000
25	19.729	694.301	13697.911	817192.000
26	8.012	650.824	5214.610	311094.000
27	27.138	680.550	18468.743	1101811.000
28	25.847	666.101	17216.877	1027127.000
29	108.166	686.869	74296.055	4432365.000
30	18.522	641.052	11873.684	708362.000
31	12.018	613.134	7368.935	439617.000
32	9.823	622.575	6115.326	364829.000
33	18.841	655.546	12350.937	736834.000
34	12.706	705.627	8965.498	534865.000
35	8.616	600.132	5170.593	308468.000
36	8.515	642.598	5471.843	326440.000
37	30.692	684.478	21007.675	1253279.000
38	9.035	600.614	5426.434	323731.000
39	24.456	713.108	17439.764	1040424.000
40	21.372	614.566	13134.367	783572.000
41	9.404	562.929	5293.544	315803.000
42	16.377	620.838	10167.245	606559.000
43	16.645	651.235	10839.693	646676.000
44	6.135	546.235	3351.127	199922.000
45	7.292	605.644	4416.077	263455.000
