 	Area	Mean	IntDen	RawIntDen
1	22.813	273.294	6234.739	371953.000
2	15.790	260.925	4119.990	245791.000
3	14.667	271.673	3984.602	237714.000
4	74.692	250.935	18742.888	1118166.000
5	99.199	259.445	25736.585	1535397.000
6	24.473	272.133	6659.845	397314.000
7	5.515	218.954	1207.480	72036.000
8	13.527	280.757	3797.822	226571.000
9	15.421	248.859	3837.699	228950.000
10	6.588	253.127	1667.484	99479.000
11	12.354	262.322	3240.647	193331.000
12	6.118	237.934	1455.727	86846.000
13	36.659	266.092	9754.644	581944.000
14	53.287	238.701	12719.621	758829.000
15	8.364	274.770	2298.261	137110.000
16	9.722	235.412	2288.690	136539.000
17	6.789	249.523	1693.935	101057.000
18	12.236	235.136	2877.210	171649.000
