 	Area	Mean	IntDen	RawIntDen
1	9.152	427.910	3916.297	233639
2	13.259	385.348	5109.277	304810
3	39.927	419.631	16754.828	999562
4	10.476	438.128	4589.985	273830
5	17.969	398.741	7164.989	427450
6	14.281	453.647	6478.696	386507
7	10.275	447.626	4599.456	274395
8	14.114	456.973	6449.597	384771
9	638.119	451.789	288295.408	17199170
10	16.209	442.948	7179.757	428331
11	19.679	473.597	9319.817	556003
12	37.044	465.754	17253.586	1029317
13	29.133	458.799	13366.020	797392
14	11.901	460.824	5484.331	327185
15	135.455	453.371	61411.360	3663688
16	16.058	427.841	6870.344	409872
17	20.735	407.504	8449.525	504083
18	22.143	422.069	9345.798	557553
19	20.617	459.171	9466.938	564780
20	17.533	455.588	7987.928	476545
21	36.659	415.606	15235.656	908931
22	53.237	412.409	21955.274	1309811
23	15.002	394.135	5912.872	352751
24	20.500	422.265	8656.487	516430
25	52.885	428.473	22659.638	1351832
26	10.543	429.068	4523.841	269884
27	20.634	419.657	8659.303	516598
28	13.527	399.373	5402.347	322294
29	10.393	380.226	3951.514	235740
30	6.571	373.740	2455.758	146506
31	6.856	377.621	2588.867	154447
