 	Area	Mean	IntDen	RawIntDen
1	8.683	647.826	5624.948	335574.000
2	276.777	650.165	179950.593	10735519.000
3	10.946	569.141	6229.644	371649.000
4	9.303	662.117	6159.678	367475.000
5	9.605	627.314	6025.179	359451.000
6	32.636	686.391	22401.031	1336404.000
7	14.868	723.101	10751.105	641391.000
8	20.634	587.658	12125.871	723407.000
9	12.840	627.760	8060.324	480864.000
10	67.719	601.501	40733.145	2430064.000
11	6.219	512.712	3188.433	190216.000
12	10.443	661.284	6905.679	411980.000
13	30.675	599.580	18391.989	1097232.000
14	5.330	471.987	2515.868	150092.000
15	117.922	656.977	77471.899	4621830.000
16	126.571	640.751	81100.574	4838310.000
17	20.282	582.085	11805.982	704323.000
18	24.288	642.679	15609.637	931242.000
19	23.869	581.531	13880.753	828100.000
20	16.712	559.400	9348.631	557722.000
21	17.399	562.440	9785.973	583813.000
