 	Area	Mean	IntDen	RawIntDen
1	7.660	523.011	4006.427	239016.000
2	10.577	582.661	6162.763	367659.000
3	10.158	603.228	6127.512	365556.000
4	9.135	617.017	5636.682	336274.000
5	10.024	566.308	5676.542	338652.000
6	25.562	561.344	14349.255	856050.000
7	10.745	577.103	6200.712	369923.000
8	8.867	563.395	4995.730	298036.000
9	6.420	499.138	3204.424	191170.000
10	48.895	585.771	28641.419	1708694.000
11	14.332	636.903	9127.873	544552.000
12	12.153	612.457	7442.923	444031.000
13	10.627	615.744	6543.649	390382.000
14	9.102	576.171	5244.229	312861.000
15	36.039	537.014	19353.266	1154580.000
16	10.560	564.867	5965.086	355866.000
17	14.198	504.397	7161.201	427224.000
18	19.712	575.784	11350.034	677122.000
19	49.281	574.925	28332.760	1690280.000
20	6.956	534.325	3716.927	221745.000
