 	Area	Mean	IntDen	RawIntDen
1	22.813	550.675	12562.710	749468.000
2	15.790	534.417	8438.428	503421.000
3	14.667	545.160	7995.806	477015.000
4	74.692	530.187	39600.878	2362515.000
5	99.199	545.283	54091.287	3226986.000
6	24.473	552.553	13522.495	806727.000
7	5.515	471.967	2602.779	155277.000
8	13.527	593.203	8024.302	478715.000
9	15.421	511.040	7880.851	470157.000
10	6.588	544.746	3588.529	214085.000
11	12.354	537.152	6635.825	395881.000
12	6.118	497.729	3045.200	181671.000
13	36.659	545.316	19990.648	1192605.000
14	53.287	497.153	26491.771	1580450.000
15	8.364	564.030	4717.729	281451.000
16	9.722	497.917	4840.781	288792.000
17	6.789	536.988	3645.437	217480.000
18	12.236	490.785	6005.433	358273.000
