 	Area	Mean	IntDen	RawIntDen
1	11.231	119.999	1347.662	80399.000
2	10.057	120.380	1210.698	72228.000
3	15.958	110.131	1757.430	104845.000
4	26.333	122.546	3227.053	192520.000
5	18.807	122.769	2308.939	137747.000
6	25.546	126.457	3230.405	192720.000
7	18.874	119.384	2253.271	134426.000
8	59.338	122.011	7239.883	431918.000
9	42.408	143.773	6097.155	363745.000
10	8.700	124.437	1082.551	64583.000
11	17.718	114.408	2027.032	120929.000
12	22.394	113.173	2534.423	151199.000
13	12.588	148.402	1868.144	111450.000
14	8.917	120.989	1078.914	64366.000
15	185.373	129.012	23915.409	1426749.000
16	9.370	121.834	1141.588	68105.000
17	15.270	114.304	1745.462	104131.000
18	48.577	120.847	5870.363	350215.000
19	21.288	117.838	2508.526	149654.000
20	18.824	116.475	2192.509	130801.000
21	17.818	115.558	2059.031	122838.000
22	6.872	108.034	742.464	44294.000
23	33.776	128.969	4356.019	259872.000
24	10.577	122.369	1294.291	77215.000
25	19.729	123.862	2443.690	145786.000
26	8.012	114.893	920.562	54919.000
27	27.138	120.309	3264.952	194781.000
28	25.847	126.573	3271.556	195175.000
29	108.166	124.116	13425.157	800920.000
30	18.522	114.085	2113.106	126064.000
31	12.018	106.529	1280.311	76381.000
32	9.823	108.602	1066.761	63641.000
33	18.841	120.554	2271.324	135503.000
34	12.706	128.472	1632.334	97382.000
35	8.616	109.747	945.554	56410.000
36	8.515	114.894	978.341	58366.000
37	30.692	127.561	3915.056	233565.000
38	9.035	107.182	968.367	57771.000
39	24.456	137.262	3356.876	200265.000
40	21.372	113.602	2427.866	144842.000
41	9.404	98.585	927.049	55306.000
42	16.377	111.417	1824.629	108854.000
43	16.645	116.127	1932.913	115314.000
44	6.135	98.973	607.193	36224.000
45	7.292	109.655	799.556	47700.000
