 	Area	Mean	IntDen	RawIntDen
1	16.762	291.928	4893.347	291928.000
2	34.865	250.685	8740.198	521424.000
3	23.199	252.720	5862.804	349764.000
4	38.033	255.979	9735.736	580816.000
5	9.772	242.806	2372.786	141556.000
6	331.220	281.690	93301.640	5566203.000
7	9.253	243.458	2252.651	134389.000
8	17.651	269.136	4750.399	283400.000
9	22.579	309.148	6980.136	416422.000
10	78.095	264.728	20673.957	1233370.000
11	14.851	250.906	3726.281	222303.000
12	24.339	272.929	6642.731	396293.000
13	14.097	270.250	3809.706	227280.000
14	16.863	218.434	3683.403	219745.000
15	13.460	280.670	3777.824	225378.000
16	7.778	273.718	2128.879	127005.000
17	14.499	253.458	3674.955	219241.000
18	16.980	250.323	4250.501	253577.000
19	40.179	256.358	10300.202	614491.000
20	10.946	237.706	2601.858	155222.000
21	31.161	258.590	8057.877	480718.000
22	5.884	245.781	1446.056	86269.000
23	6.068	229.229	1390.942	82981.000
24	6.118	230.342	1409.279	84075.000
25	8.884	260.477	2314.068	138053.000
26	13.745	232.959	3202.010	191026.000
27	6.152	249.401	1534.241	91530.000
28	7.761	257.508	1998.486	119226.000
