 	Area	Mean	IntDen	RawIntDen
1	25.294	196.830	4978.649	297017.000
2	19.930	199.516	3976.406	237225.000
3	24.774	183.468	4545.314	271165.000
4	14.650	192.738	2823.638	168453.000
5	13.494	207.533	2800.355	167064.000
6	20.249	169.047	3422.986	204209.000
7	66.998	184.362	12351.942	736894.000
8	24.724	189.736	4691.078	279861.000
9	7.996	190.078	1519.776	90667.000
10	18.271	221.122	4040.068	241023.000
11	22.579	199.481	4504.012	268701.000
12	17.701	185.987	3292.124	196402.000
13	26.836	185.403	4975.515	296830.000
14	22.780	201.004	4578.838	273165.000
15	9.487	194.196	1842.414	109915.000
16	91.069	186.662	16999.070	1014133.000
17	97.170	204.558	19876.950	1185822.000
18	21.288	182.781	3891.036	232132.000
19	50.890	193.997	9872.482	588974.000
20	8.750	196.343	1717.972	102491.000
21	11.382	204.570	2328.316	138903.000
22	77.123	199.240	15365.931	916703.000
23	15.354	180.729	2774.944	165548.000
24	12.370	184.717	2285.036	136321.000
25	14.684	205.361	3015.447	179896.000
26	13.779	188.063	2591.230	154588.000
27	12.991	190.095	2469.470	147324.000
28	8.431	185.406	1563.223	93259.000
29	10.325	174.755	1804.431	107649.000
30	7.292	177.347	1293.134	77146.000
31	16.058	169.610	2723.618	162486.000
32	22.931	170.567	3911.201	233335.000
33	22.579	206.829	4669.924	278599.000
34	9.772	171.724	1678.145	100115.000
35	6.018	163.585	984.392	58727.000
36	5.180	169.783	879.394	52463.000
