 	Area	Mean	IntDen	RawIntDen
1	9.689	74.024	717.186	42786.000
2	8.767	90.482	793.219	47322.000
3	16.092	111.257	1790.317	106807.000
4	33.860	90.063	3049.491	181927.000
5	13.711	78.999	1083.188	64621.000
6	10.560	78.998	834.236	49769.000
7	14.097	77.107	1086.976	64847.000
8	8.264	79.716	658.753	39300.000
9	7.861	68.134	535.635	31955.000
10	7.375	74.516	549.581	32787.000
11	58.349	80.889	4719.774	281573.000
12	8.666	73.058	633.124	37771.000
13	120.805	83.859	10130.636	604375.000
14	15.354	84.507	1297.526	77408.000
15	10.711	77.842	833.767	49741.000
16	28.010	85.363	2390.973	142641.000
17	8.331	83.666	697.005	41582.000
18	6.990	73.353	512.721	30588.000
19	12.069	72.519	875.220	52214.000
20	10.828	73.904	800.260	47742.000
21	15.103	100.473	1517.412	90526.000
22	14.835	82.174	1219.012	72724.000
23	8.012	72.728	582.720	34764.000
24	5.917	83.329	493.059	29415.000
25	7.660	87.464	670.001	39971.000
26	26.032	81.974	2133.908	127305.000
27	8.901	77.271	687.769	41031.000
28	5.230	74.503	389.637	23245.000
29	6.420	78.731	505.446	30154.000
30	5.615	82.487	463.189	27633.000
31	19.293	77.657	1498.253	89383.000
32	13.376	74.484	996.310	59438.000
33	6.671	74.352	496.026	29592.000
34	10.258	81.111	832.074	49640.000
35	76.285	107.887	8230.142	490995.000
36	5.766	84.541	487.477	29082.000
37	8.649	72.234	624.776	37273.000
38	9.119	75.684	690.132	41172.000
39	26.853	82.212	2207.628	131703.000
40	10.325	75.640	781.017	46594.000
41	9.387	75.129	705.218	42072.000
42	60.662	83.683	5076.390	302848.000
43	8.247	63.006	519.611	30999.000
44	8.130	89.190	725.081	43257.000
45	11.750	87.715	1030.672	61488.000
46	6.051	83.623	506.016	30188.000
47	8.046	72.656	584.581	34875.000
48	47.856	84.196	4029.307	240381.000
49	12.806	78.747	1008.462	60163.000
50	41.118	80.031	3290.665	196315.000
51	8.917	73.412	654.647	39055.000
52	6.906	77.784	537.177	32047.000
53	14.097	71.816	1012.385	60397.000
54	8.130	76.662	623.234	37181.000
