 	Area	Mean	IntDen	RawIntDen
1	17.449	151.434	2642.439	157643.000
2	13.443	183.591	2468.062	147240.000
3	22.093	156.713	3462.193	206548.000
4	10.275	174.502	1793.049	106970.000
5	13.611	143.667	1955.441	116658.000
6	25.797	155.067	4000.258	238648.000
7	15.706	166.495	2614.999	156006.000
8	134.852	185.282	24985.623	1490596.000
9	20.467	177.708	3637.089	216982.000
10	20.148	150.858	3039.501	181331.000
11	7.828	177.385	1388.561	82839.000
12	14.516	171.904	2495.367	148869.000
13	8.431	142.765	1203.708	71811.000
14	62.473	158.355	9892.831	590188.000
15	21.489	157.034	3374.527	201318.000
16	11.700	160.000	1871.999	111680.000
17	8.565	166.460	1425.807	85061.000
18	18.774	176.346	3310.646	197507.000
19	82.587	183.962	15192.879	906379.000
20	9.772	186.494	1822.484	108726.000
21	27.540	165.116	4547.342	271286.000
22	23.903	148.640	3552.926	211961.000
23	5.498	150.707	828.588	49432.000
24	12.337	167.193	2062.652	123054.000
25	8.348	165.719	1383.348	82528.000
26	5.565	169.232	941.783	56185.000
27	11.314	148.732	1682.821	100394.000
28	8.565	167.841	1437.641	85767.000
29	7.694	145.813	1121.859	66928.000
30	10.376	152.582	1583.153	94448.000
31	9.890	168.344	1664.869	99323.000
32	10.376	162.323	1684.229	100478.000
33	7.023	134.974	947.968	56554.000
34	14.147	152.796	2161.649	128960.000
35	8.213	160.124	1315.177	78461.000
36	8.465	146.919	1243.652	74194.000
