 	Area	Mean	IntDen	RawIntDen
1	13.745	647.335	8897.611	530815.000
2	33.021	665.030	21960.270	1310109.000
3	17.919	679.235	12171.045	726102.000
4	11.482	579.388	6652.587	396881.000
5	19.712	672.208	13250.780	790517.000
6	15.170	628.150	9528.891	568476.000
7	18.355	642.875	11799.696	703948.000
8	24.355	656.766	15995.820	954281.000
9	32.887	667.464	21951.151	1309565.000
10	15.153	687.024	10410.481	621070.000
11	11.097	621.189	6893.057	411227.000
12	13.359	624.460	8342.448	497695.000
13	60.880	704.515	42891.023	2558799.000
14	14.399	681.491	9812.591	585401.000
15	21.757	647.546	14088.855	840515.000
16	9.169	641.077	5877.973	350669.000
17	15.673	624.759	9791.622	584150.000
18	5.297	641.829	3399.670	202818.000
19	703.927	628.308	442283.009	26385785.000
20	17.952	664.603	11931.145	711790.000
21	46.448	685.113	31822.125	1898449.000
22	9.571	609.128	5830.084	347812.000
23	9.018	644.245	5809.835	346604.000
24	35.754	683.453	24435.992	1457806.000
25	55.131	647.476	35695.828	2129547.000
26	7.057	587.337	4144.765	247269.000
27	60.511	655.791	39682.861	2367406.000
28	41.436	633.520	26250.580	1566061.000
29	16.243	642.818	10441.005	622891.000
30	9.068	646.447	5862.200	349728.000
31	5.129	566.458	2905.487	173336.000
32	9.269	642.892	5959.270	355519.000
33	10.275	599.452	6159.494	367464.000
34	29.250	610.763	17864.802	1065781.000
35	22.813	630.899	14392.887	858653.000
36	7.476	588.536	4399.852	262487.000
37	7.929	633.095	5019.499	299454.000
38	16.712	614.518	10269.746	612674.000
39	13.494	611.416	8250.172	492190.000
40	20.852	584.100	12179.728	726620.000
41	10.728	623.898	6693.051	399295.000
42	10.275	629.685	6470.147	385997.000
43	7.560	608.882	4602.992	274606.000
44	5.900	560.869	3309.288	197426.000
45	7.778	601.039	4674.667	278882.000
46	7.292	597.869	4359.388	260073.000
