 	Area	Mean	IntDen	RawIntDen
1	9.018	167.452	1510.087	90089.000
2	12.505	153.590	1920.576	114578.000
3	8.096	141.240	1143.498	68219.000
4	12.404	165.674	2055.025	122599.000
5	26.250	164.335	4313.728	257349.000
6	10.778	146.216	1575.929	94017.000
7	6.856	130.800	896.726	53497.000
8	11.030	178.498	1968.750	117452.000
9	8.281	141.796	1174.140	70047.000
10	14.449	162.624	2349.754	140182.000
11	13.393	170.691	2286.058	136382.000
12	13.879	176.290	2446.740	145968.000
13	162.895	161.958	26382.113	1573908.000
14	33.407	168.816	5639.632	336450.000
15	17.131	179.556	3075.959	183506.000
16	12.069	133.746	1614.147	96297.000
17	11.482	148.401	1703.958	101655.000
18	24.272	155.750	3780.305	225526.000
19	23.936	149.112	3569.202	212932.000
20	11.046	131.965	1457.722	86965.000
21	9.605	161.346	1549.679	92451.000
22	33.793	153.682	5193.289	309822.000
23	21.338	150.296	3207.056	191327.000
24	10.074	150.148	1512.601	90239.000
25	15.790	171.555	2708.850	161605.000
26	34.044	160.261	5455.919	325490.000
27	10.795	146.607	1582.600	94415.000
28	12.857	145.510	1870.759	111606.000
29	5.733	131.787	755.488	45071.000
30	9.638	144.638	1394.059	83167.000
31	6.940	162.017	1124.323	67075.000
