 	Area	Mean	IntDen	RawIntDen
1	35.821	206.808	7408.007	441948.000
2	20.483	220.523	4517.053	269479.000
3	31.530	211.676	6674.059	398162.000
4	29.284	217.179	6359.768	379412.000
5	10.376	216.481	2246.164	134002.000
6	13.158	218.294	2872.382	171361.000
7	16.393	222.010	3639.503	217126.000
8	16.678	207.263	3456.812	206227.000
9	15.572	200.118	3116.255	185910.000
10	6.001	184.754	1108.683	66142.000
11	10.393	187.256	1946.071	116099.000
12	10.175	192.460	1958.207	116823.000
13	69.949	218.711	15298.547	912683.000
14	14.483	205.806	2980.582	177816.000
15	15.270	222.460	3397.038	202661.000
16	17.399	209.003	3636.469	216945.000
17	51.946	211.640	10993.838	655872.000
18	13.745	222.385	3056.682	182356.000
19	20.584	201.393	4145.452	247310.000
20	12.689	205.774	2611.060	155771.000
21	11.499	196.389	2258.250	134723.000
22	17.181	258.552	4442.243	265016.000
23	9.169	214.294	1964.845	117219.000
24	23.752	210.483	4999.401	298255.000
25	22.009	179.935	3960.130	236254.000
26	16.058	213.515	3428.652	204547.000
27	28.043	206.004	5776.981	344644.000
28	12.974	209.389	2716.595	162067.000
29	31.295	202.030	6322.523	377190.000
30	97.338	224.328	21835.626	1302673.000
31	9.152	183.163	1676.334	100007.000
32	35.435	218.651	7747.961	462229.000
33	12.940	220.943	2859.090	170568.000
34	9.705	191.528	1858.841	110895.000
35	30.859	249.694	7705.335	459686.000
36	6.722	205.441	1380.901	82382.000
37	22.076	217.303	4797.132	286188.000
38	17.969	206.334	3707.624	221190.000
39	18.723	197.407	3696.125	220504.000
40	46.515	222.524	10350.690	617503.000
41	12.421	195.058	2422.771	144538.000
42	23.249	201.985	4695.972	280153.000
43	11.918	200.342	2387.654	142443.000
44	11.532	172.770	1992.452	118866.000
45	12.002	192.291	2307.816	137680.000
46	28.010	225.728	6322.556	377192.000
47	7.644	198.136	1514.462	90350.000
48	7.040	199.652	1405.575	83854.000
49	6.034	187.356	1130.575	67448.000
50	9.236	219.410	2026.463	120895.000
51	10.594	217.777	2307.061	137635.000
52	9.957	218.497	2175.512	129787.000
53	6.252	201.123	1257.481	75019.000
54	23.819	230.308	5485.705	327267.000
55	6.655	205.423	1367.005	81553.000
56	13.225	194.085	2566.841	153133.000
57	14.399	196.468	2828.884	168766.000
58	12.035	233.241	2807.110	167467.000
59	8.130	202.175	1643.615	98055.000
