 	Area	Mean	IntDen	RawIntDen
1	28.060	631.958	17732.666	1057898.000
2	33.089	648.613	21461.645	1280362.000
3	15.773	656.339	10352.568	617615.000
4	36.642	592.585	21713.564	1295391.000
5	10.678	604.620	6455.832	385143.000
6	14.315	559.615	8010.825	477911.000
7	28.965	613.253	17762.905	1059702.000
8	28.362	547.810	15536.755	926894.000
9	12.655	603.526	7637.884	455662.000
10	30.356	616.454	18713.270	1116399.000
11	61.433	656.100	40306.448	2404608.000
12	18.388	634.050	11658.978	695553.000
13	21.824	605.745	13219.988	788680.000
14	60.830	614.188	37360.999	2228888.000
15	18.606	551.687	10264.700	612373.000
16	20.299	609.966	12381.695	738669.000
17	25.847	662.229	17116.807	1021157.000
18	24.992	620.063	15496.861	924514.000
19	18.824	605.606	11399.885	680096.000
20	23.199	650.583	15092.775	900407.000
21	10.543	631.448	6657.615	397181.000
22	20.031	606.633	12151.349	724927.000
23	10.862	619.802	6732.224	401632.000
24	39.039	638.713	24934.767	1487562.000
25	20.383	611.119	12456.320	743121.000
26	27.993	599.753	16788.771	1001587.000
27	24.691	578.799	14290.940	852571.000
28	37.648	624.275	23502.590	1402121.000
29	10.795	535.534	5781.004	344884.000
30	9.052	545.657	4939.057	294655.000
31	28.261	549.668	15534.173	926740.000
32	14.483	584.127	8459.632	504686.000
33	20.752	537.345	11150.749	665233.000
34	9.152	561.667	5140.455	306670.000
35	13.343	539.680	7200.777	429585.000
36	14.767	531.371	7847.009	468138.000
37	9.404	583.893	5490.683	327564.000
38	13.829	574.084	7938.882	473619.000
39	12.337	546.476	6741.845	402206.000
