 	Area	Mean	IntDen	RawIntDen
1	17.801	153.202	2727.205	162700.000
2	5.213	137.907	718.913	42889.000
3	5.180	131.175	679.421	40533.000
4	7.526	143.022	1076.416	64217.000
5	15.103	134.060	2024.669	120788.000
6	15.823	158.303	2504.905	149438.000
7	148.312	223.997	33221.430	1981929.000
8	10.946	155.371	1700.639	101457.000
9	15.203	143.407	2180.255	130070.000
10	383.317	177.851	68173.220	4067088.000
11	15.287	154.556	2362.712	140955.000
12	22.998	147.817	3399.452	202805.000
13	19.494	133.585	2604.154	155359.000
14	7.074	149.088	1054.592	62915.000
15	30.842	147.991	4564.406	272304.000
16	14.952	157.802	2359.426	140759.000
17	14.868	159.448	2370.674	141430.000
18	26.266	153.683	4036.699	240822.000
19	10.694	154.086	1647.839	98307.000
20	63.160	156.221	9866.900	588641.000
21	5.699	145.662	830.146	49525.000
22	14.164	138.331	1959.330	116890.000
23	6.872	143.563	986.638	58861.000
24	9.605	140.297	1347.511	80390.000
25	7.476	137.475	1027.756	61314.000
26	6.403	152.626	977.285	58303.000
27	9.286	145.271	1349.019	80480.000
