 	Area	Mean	IntDen	RawIntDen
1	6.571	192.724	1266.348	75548.000
2	27.406	191.813	5256.868	313615.000
3	9.202	191.648	1763.632	105215.000
4	32.787	200.064	6559.473	391326.000
5	20.550	183.698	3775.075	225214.000
6	12.086	204.988	2477.382	147796.000
7	11.633	185.939	2163.024	129042.000
8	48.174	215.341	10373.939	618890.000
9	15.019	215.708	3239.692	193274.000
10	22.361	194.599	4351.375	259595.000
11	24.858	261.326	6496.129	387547.000
12	161.168	206.644	33304.521	1986886.000
13	29.669	183.751	5451.728	325240.000
14	12.102	214.629	2597.499	154962.000
15	6.353	188.306	1196.283	71368.000
16	17.382	183.007	3181.091	189778.000
17	11.046	186.669	2061.998	123015.000
18	17.651	191.443	3379.086	201590.000
19	10.644	201.191	2141.468	127756.000
20	23.014	206.177	4745.052	283081.000
21	10.845	189.159	2051.455	122386.000
22	121.811	203.273	24760.826	1477185.000
23	11.884	200.504	2382.860	142157.000
24	30.893	192.635	5951.006	355026.000
25	11.784	209.849	2472.822	147524.000
26	15.488	195.984	3035.445	181089.000
27	25.596	213.566	5466.395	326115.000
28	11.030	191.825	2115.738	126221.000
29	26.501	184.745	4895.928	292082.000
30	23.283	214.871	5002.770	298456.000
31	37.430	208.987	7822.352	466667.000
32	23.551	202.218	4762.401	284116.000
33	19.746	203.946	4027.078	240248.000
34	38.922	191.519	7454.254	444707.000
35	43.112	193.534	8343.689	497769.000
36	12.320	225.563	2778.983	165789.000
37	162.878	192.284	31318.874	1868426.000
38	12.605	208.608	2629.532	156873.000
39	7.409	188.489	1396.490	83312.000
40	6.286	185.725	1167.435	69647.000
41	12.069	187.874	2267.402	135269.000
42	8.649	190.419	1646.984	98256.000
43	7.962	179.869	1432.126	85438.000
44	30.541	179.174	5472.094	326455.000
