 	Area	Mean	IntDen	RawIntDen
1	9.923	630.179	6253.396	373066.000
2	7.543	717.791	5414.281	323006.000
3	109.356	719.694	78703.097	4695281.000
4	29.988	691.072	20723.540	1236328.000
5	9.890	655.407	6481.763	386690.000
6	9.722	657.210	6389.437	381182.000
7	11.851	680.540	8064.984	481142.000
8	41.252	753.746	31093.305	1854969.000
9	16.695	687.435	11476.806	684685.000
10	8.431	651.093	5489.611	327500.000
11	13.862	693.925	9619.407	573876.000
12	10.728	600.252	6439.372	384161.000
13	21.472	718.092	15419.118	919876.000
14	12.370	699.485	8652.967	516220.000
15	52.248	743.200	38830.472	2316554.000
16	20.584	669.890	13788.980	822625.000
17	24.339	736.517	17925.833	1069422.000
18	20.567	677.881	13942.102	831760.000
19	13.426	829.854	11142.032	664713.000
20	20.416	695.540	14200.374	847168.000
21	12.521	644.735	8072.946	481617.000
22	18.472	681.113	12581.467	750587.000
23	6.453	615.756	3973.741	237066.000
24	11.013	697.148	7677.510	458026.000
25	21.355	667.514	14254.767	850413.000
26	16.578	634.728	10522.385	627746.000
27	10.594	627.305	6645.480	396457.000
28	8.582	644.432	5530.661	329949.000
29	5.515	656.632	3621.165	216032.000
30	8.297	688.501	5712.682	340808.000
31	10.108	699.184	7067.065	421608.000
32	6.688	593.546	3969.701	236825.000
