 	Area	Mean	IntDen	RawIntDen
1	6.755	236.191	1595.507	95185.000
2	6.655	225.675	1501.773	89593.000
3	79.587	260.889	20763.283	1238699.000
4	10.543	239.774	2528.037	150818.000
5	10.795	261.202	2819.632	168214.000
6	15.019	262.605	3944.038	235294.000
7	9.420	263.126	2478.739	147877.000
8	12.790	272.611	3486.565	208002.000
9	13.074	230.567	3014.542	179842.000
10	11.683	242.976	2838.741	169354.000
11	20.081	268.636	5394.502	321826.000
12	12.957	245.435	3180.136	189721.000
13	38.251	256.007	9792.610	584209.000
14	32.435	270.933	8787.668	524256.000
15	8.867	232.459	2061.261	122971.000
16	35.787	251.827	9012.181	537650.000
17	35.150	272.513	9578.910	571460.000
18	278.956	260.466	72658.609	4334678.000
19	13.561	257.532	3492.281	208343.000
20	13.443	254.196	3417.220	203865.000
21	10.929	245.745	2685.735	160226.000
22	13.024	240.313	3129.883	186723.000
23	13.326	292.419	3896.752	232473.000
24	13.611	278.735	3793.832	226333.000
25	144.942	253.832	36791.102	2194889.000
26	20.601	254.281	5238.362	312511.000
27	28.110	248.915	6997.033	417430.000
28	9.169	246.903	2263.832	135056.000
29	9.538	257.046	2451.618	146259.000
30	9.873	210.251	2075.794	123838.000
31	10.325	257.185	2655.564	158426.000
32	25.881	265.215	6863.974	409492.000
33	11.013	254.108	2798.427	166949.000
34	12.773	241.436	3083.803	183974.000
35	9.286	254.215	2360.700	140835.000
36	14.868	231.882	3447.626	205679.000
37	16.393	258.920	4244.584	253224.000
38	7.023	253.527	1780.612	106228.000
39	11.683	232.911	2721.154	162339.000
40	6.018	225.103	1354.584	80812.000
