 	Area	Mean	IntDen	RawIntDen
1	18.841	584.565	11013.600	657051.000
2	10.828	576.820	6246.020	372626.000
3	8.985	561.584	5045.564	301009.000
4	79.335	545.774	43299.132	2583146.000
5	18.405	560.971	10324.591	615946.000
6	12.555	535.868	6727.748	401365.000
7	17.835	560.749	10000.931	596637.000
8	41.989	565.113	23728.662	1415608.000
9	21.858	572.068	12504.193	745977.000
10	8.431	528.159	4453.105	265664.000
11	18.539	601.892	11158.442	665692.000
12	22.411	583.516	13077.191	780161.000
13	14.801	586.478	8680.457	517860.000
14	59.606	571.982	34093.717	2033968.000
15	24.154	580.386	14018.806	836336.000
16	41.721	616.715	25729.981	1535003.000
17	6.370	569.937	3630.284	216576.000
18	19.310	553.089	10680.167	637159.000
19	9.471	573.908	5435.268	324258.000
20	9.337	523.260	4885.435	291456.000
21	9.152	605.769	5544.088	330750.000
22	15.203	540.340	8214.938	490088.000
23	19.226	556.274	10695.035	638046.000
24	5.196	510.726	2653.871	158325.000
25	5.565	509.211	2833.779	169058.000
26	13.142	524.070	6887.089	410871.000
27	35.972	540.938	19458.398	1160852.000
28	12.873	566.766	7296.170	435276.000
29	9.001	544.855	4904.393	292587.000
30	5.984	527.059	3153.970	188160.000
31	12.622	503.679	6357.388	379270.000
32	5.532	519.276	2872.382	171361.000
