 	Area	Mean	IntDen	RawIntDen
1	13.745	257.426	3538.310	211089.000
2	33.021	256.065	8455.643	504448.000
3	17.919	267.574	4794.601	286037.000
4	11.482	218.672	2510.805	149790.000
5	19.712	273.169	5384.797	321247.000
6	15.170	242.796	3683.152	219730.000
7	18.355	250.342	4594.930	274125.000
8	24.355	262.587	6395.422	381539.000
9	32.887	259.564	8536.386	509265.000
10	15.153	262.462	3977.093	237266.000
11	11.097	263.100	2919.501	174172.000
12	13.359	244.637	3268.221	194976.000
13	60.880	277.942	16921.193	1009487.000
14	14.399	268.771	3869.949	230874.000
15	21.757	245.762	5347.115	318999.000
16	9.169	249.457	2287.248	136453.000
17	15.673	236.280	3703.132	220922.000
18	5.297	251.402	1331.637	79443.000
19	703.927	244.665	172226.216	10274697.000
20	17.952	252.415	4531.435	270337.000
21	46.448	274.953	12771.013	761895.000
22	9.571	256.723	2457.150	146589.000
23	9.018	263.883	2379.708	141969.000
24	35.754	272.061	9727.188	580306.000
25	55.131	260.728	14374.131	857534.000
26	7.057	242.772	1713.211	102207.000
27	60.511	259.673	15713.210	937421.000
28	41.436	243.398	10085.446	601679.000
29	16.243	244.991	3979.272	237396.000
30	9.068	261.654	2372.769	141555.000
31	5.129	224.147	1149.700	68589.000
32	9.269	249.890	2316.347	138189.000
33	10.275	236.723	2432.375	145111.000
34	29.250	246.300	7204.280	429794.000
35	22.813	244.957	5588.290	333387.000
36	7.476	248.325	1856.461	110753.000
37	7.929	269.518	2136.875	127482.000
38	16.712	248.227	4148.335	247482.000
39	13.494	248.894	3358.468	200360.000
40	20.852	243.018	5067.439	302314.000
41	10.728	242.472	2601.187	155182.000
42	10.275	249.155	2560.120	152732.000
43	7.560	252.951	1912.245	114081.000
44	5.900	229.912	1356.546	80929.000
45	7.778	248.634	1933.784	115366.000
46	7.292	232.795	1697.438	101266.000
