 	Area	Mean	IntDen	RawIntDen
1	32.049	804.994	25799.460	1539148.000
2	11.683	634.389	7411.712	442169.000
3	11.046	691.300	7636.291	455567.000
4	13.393	722.891	9681.662	577590.000
5	19.059	709.752	13526.870	806988.000
6	41.436	747.372	30968.176	1847504.000
7	9.202	683.716	6291.848	375360.000
8	125.783	718.388	90361.220	5390783.000
9	18.924	676.311	12798.839	763555.000
10	8.582	732.170	6283.651	374871.000
11	10.393	696.826	7241.794	432032.000
12	27.021	700.950	18940.095	1129931.000
13	31.161	680.711	21211.554	1265442.000
14	18.841	725.473	13668.410	815432.000
15	20.098	708.351	14236.329	849313.000
16	9.973	804.390	8022.576	478612.000
17	13.829	628.731	8694.588	518703.000
18	112.910	740.078	83562.182	4985165.000
19	18.673	678.235	12664.724	755554.000
20	23.232	729.119	16939.162	1010559.000
21	6.386	637.806	4073.274	243004.000
22	14.399	696.823	10033.349	598571.000
23	25.696	597.558	15355.103	916057.000
24	7.761	651.948	5059.694	301852.000
25	18.187	681.042	12386.087	738931.000
26	33.960	693.912	23565.365	1405866.000
27	38.989	782.255	30499.170	1819524.000
28	13.812	717.563	9911.002	591272.000
29	10.091	748.186	7549.815	450408.000
30	25.462	729.259	18568.210	1107745.000
31	43.883	674.010	29577.821	1764558.000
32	22.193	686.877	15243.936	909425.000
33	31.412	720.932	22646.127	1351026.000
34	20.869	688.359	14365.297	857007.000
35	43.330	727.951	31542.280	1881754.000
36	11.968	680.976	8150.052	486217.000
37	12.940	653.697	8459.096	504654.000
38	11.583	670.281	7763.634	463164.000
39	5.515	592.283	3266.293	194861.000
40	11.717	674.738	7905.743	471642.000
41	11.147	699.944	7802.170	465463.000
42	30.088	646.196	19442.810	1159922.000
43	11.482	648.143	7442.035	443978.000
44	15.488	715.719	11085.225	661324.000
45	7.895	648.588	5120.591	305485.000
46	24.724	655.054	16195.692	966205.000
47	10.510	623.073	6548.427	390667.000
48	9.437	693.519	6544.806	390451.000
49	13.259	610.408	8093.329	482833.000
50	7.124	638.169	4546.269	271222.000
51	6.789	629.207	4271.487	254829.000
52	7.074	646.737	4574.782	272923.000
