 	Area	Mean	IntDen	RawIntDen
1	10.862	265.188	2880.445	171842.000
2	14.248	268.809	3829.955	228488.000
3	8.700	272.393	2369.701	141372.000
4	32.871	267.976	8808.537	525501.000
5	13.242	245.842	3255.465	194215.000
6	24.054	240.921	5795.034	345721.000
7	61.467	257.567	15831.853	944499.000
8	22.143	268.625	5948.106	354853.000
9	15.488	252.518	3911.067	233327.000
10	9.571	226.021	2163.292	129058.000
11	11.130	244.890	2725.646	162607.000
12	93.818	248.583	23321.509	1391318.000
13	10.594	226.847	2403.142	143367.000
14	183.998	263.335	48453.248	2890631.000
15	10.895	248.628	2708.901	161608.000
16	18.891	242.994	4590.387	273854.000
17	21.355	247.961	5295.203	315902.000
18	10.711	242.881	2601.506	155201.000
19	7.107	209.861	1491.515	88981.000
20	11.164	265.731	2966.519	176977.000
21	8.901	237.610	2114.900	126171.000
22	17.617	315.586	5559.693	331681.000
23	21.757	230.421	5013.330	299086.000
24	11.080	235.648	2610.926	155763.000
25	37.530	250.263	9392.481	560338.000
26	14.415	261.548	3770.332	224931.000
27	45.325	252.604	11449.249	683041.000
28	49.080	277.847	13636.629	813536.000
29	89.158	254.887	22725.228	1355745.000
30	14.063	243.081	3418.561	203945.000
31	19.662	250.083	4917.132	293347.000
32	27.875	257.830	7187.132	428771.000
33	12.136	255.977	3106.483	185327.000
34	9.722	247.112	2402.438	143325.000
35	23.685	247.010	5850.416	349025.000
36	10.242	235.450	2411.406	143860.000
37	26.954	237.435	6399.729	381796.000
38	9.253	241.266	2232.369	133179.000
39	12.270	235.149	2885.256	172129.000
40	16.444	241.452	3970.355	236864.000
41	10.694	226.464	2421.865	144484.000
42	12.119	260.367	3155.395	188245.000
43	9.873	231.146	2282.086	136145.000
44	7.778	239.356	1861.623	111061.000
45	11.147	232.526	2591.934	154630.000
46	10.057	248.460	2498.837	149076.000
47	6.722	235.406	1582.315	94398.000
