 	Area	Mean	IntDen	RawIntDen
1	16.762	607.937	10190.343	607937.000
2	34.865	544.912	18998.545	1133418.000
3	23.199	545.199	12647.996	754556.000
4	38.033	552.269	21004.658	1253099.000
5	9.772	541.842	5295.069	315894.000
6	331.220	579.704	192009.817	11454950.000
7	9.253	539.100	4988.137	297583.000
8	17.651	583.261	10294.889	614174.000
9	22.579	647.708	14624.373	872463.000
10	78.095	564.077	44051.552	2628034.000
11	14.851	563.872	8374.229	499591.000
12	24.339	570.028	13873.729	827681.000
13	14.097	568.219	8010.172	477872.000
14	16.863	459.182	7743.066	461937.000
15	13.460	605.022	8143.615	485833.000
16	7.778	556.722	4329.987	258319.000
17	14.499	505.378	7327.616	437152.000
18	16.980	529.609	8992.804	536494.000
19	40.179	518.190	20820.325	1242102.000
20	10.946	474.322	5191.780	309732.000
21	31.161	557.226	17363.647	1035883.000
22	5.884	502.840	2958.473	176497.000
23	6.068	481.517	2921.797	174309.000
24	6.118	489.786	2996.607	178772.000
25	8.884	563.451	5005.670	298629.000
26	13.745	492.550	6770.090	403891.000
27	6.152	486.104	2990.371	178400.000
28	7.761	507.309	3937.165	234884.000
