 	Area	Mean	IntDen	RawIntDen
1	9.923	815.823	8095.575	482967.000
2	14.801	708.530	10486.950	625632.000
3	19.830	763.020	15130.423	902653.000
4	6.168	752.304	4640.573	276848.000
5	40.581	736.580	29891.307	1783260.000
6	5.146	711.062	3659.115	218296.000
7	7.677	757.432	5814.864	346904.000
8	138.875	799.023	110964.039	6619909.000
9	10.996	816.977	8983.467	535937.000
10	9.370	728.943	6830.232	407479.000
11	18.539	796.533	14766.902	880966.000
12	7.174	708.790	5085.005	303362.000
13	21.405	755.359	16168.672	964593.000
14	14.985	635.781	9527.416	568388.000
15	6.286	684.288	4301.307	256608.000
16	10.510	754.472	7929.411	473054.000
17	57.578	801.569	46152.757	2753388.000
18	12.505	802.800	10038.679	598889.000
19	11.817	820.550	9696.714	578488.000
20	200.325	812.077	162679.037	9705130.000
21	54.511	729.110	39744.228	2371067.000
22	9.504	765.432	7274.782	434000.000
23	11.013	834.877	9194.285	548514.000
24	8.867	731.681	6487.949	387059.000
25	7.711	698.267	5384.059	321203.000
26	9.839	758.886	7466.977	445466.000
27	15.639	719.507	11252.445	671300.000
28	7.895	770.456	6082.740	362885.000
29	8.549	668.037	5710.854	340699.000
30	28.026	711.861	19950.854	1190231.000
31	6.336	634.749	4021.831	239935.000
32	5.129	718.536	3685.532	219872.000
33	17.215	751.955	12944.720	772258.000
34	14.415	672.992	9701.491	578773.000
35	5.330	647.035	3448.934	205757.000
