 	Area	Mean	IntDen	RawIntDen
1	46.247	555.445	25687.589	1532474.000
2	207.784	598.684	124396.890	7421288.000
3	229.491	608.719	139695.437	8333971.000
4	23.165	514.878	11927.323	711562.000
5	15.589	570.067	8886.665	530162.000
6	40.933	691.849	28319.602	1689495.000
7	20.215	494.948	10005.457	596907.000
8	39.190	590.424	23138.700	1380412.000
9	48.459	543.151	26320.797	1570250.000
10	98.662	540.478	53324.753	3181256.000
11	24.724	535.397	13237.270	789711.000
12	15.907	522.781	8316.031	496119.000
13	17.785	547.523	9737.513	580922.000
14	8.649	525.165	4542.297	270985.000
15	6.319	491.032	3102.996	185119.000
16	14.851	556.464	8264.202	493027.000
17	9.035	556.067	5023.958	299720.000
18	13.527	510.463	6905.075	411944.000
19	36.122	576.884	20838.495	1243186.000
20	10.225	511.687	5231.959	312129.000
21	36.625	553.706	20279.661	1209847.000
22	7.560	506.559	3829.452	228458.000
23	8.649	525.969	4549.253	271400.000
24	6.118	472.411	2890.301	172430.000
25	5.079	474.974	2412.361	143917.000
26	7.979	433.162	3456.108	206185.000
27	8.029	496.998	3990.436	238062.000
28	18.153	489.848	8892.415	530505.000
29	7.375	488.391	3602.056	214892.000
30	5.733	494.930	2837.265	169266.000
