 	Area	Mean	IntDen	RawIntDen
1	33.340	126.317	4211.411	251245
2	39.056	120.881	4721.115	281653
3	8.750	111.199	972.977	58046
4	23.953	116.096	2780.861	165901
5	13.242	108.078	1431.188	85382
6	5.699	121.112	690.233	41178
7	10.962	112.635	1234.752	73663
8	11.113	117.643	1307.399	77997
9	17.768	116.186	2064.379	123157
10	409.433	131.141	53693.270	3203241
11	11.801	119.429	1409.330	84078
12	6.688	110.672	740.184	44158
13	5.515	116.872	644.522	38451
14	28.060	130.067	3649.661	217732
15	10.929	107.408	1173.855	70030
16	44.403	122.148	5423.752	323571
17	160.833	125.734	20222.167	1206417
18	11.046	118.681	1310.986	78211
19	19.394	148.483	2879.657	171795
20	10.342	125.959	1302.706	77717
21	35.402	107.047	3789.642	226083
22	7.124	127.391	907.521	54141
23	66.797	126.013	8417.291	502160
24	5.548	102.124	566.612	33803
25	53.153	122.097	6489.826	387171
26	9.638	117.122	1128.848	67345
27	7.711	106.815	823.609	49135
28	11.549	128.878	1488.430	88797.000
29	28.295	112.888	3194.115	190555
30	12.320	123.170	1517.479	90530
31	9.940	121.594	1208.636	72105
32	14.013	112.656	1578.661	94180
33	8.163	107.704	879.209	52452
34	15.874	115.563	1834.418	109438
35	9.705	126.877	1231.383	73462
36	12.303	110.168	1355.439	80863
37	5.615	103.504	581.211	34674
38	10.543	113.348	1195.076	71296
39	6.688	111.860	748.129	44632
40	5.230	119.196	623.368	37189
41	5.314	115.013	611.132	36459
42	7.761	116.946	907.604	54146
43	5.029	120.423	605.567	36127
44	6.269	101.024	633.325	37783
45	8.700	114.119	992.790	59228
46	5.816	94.510	549.715	32795
47	12.991	127.274	1653.370	98637
48	8.817	115.671	1019.861	60843
