 	Area	Mean	IntDen	RawIntDen
1	25.294	622.749	15751.880	939728.000
2	19.930	644.165	12838.347	765912.000
3	24.774	615.122	15239.343	909151.000
4	14.650	639.454	9368.092	558883.000
5	13.494	655.216	8841.190	527449.000
6	20.249	534.455	10822.026	645622.000
7	66.998	625.170	41885.377	2498804.000
8	24.724	640.725	15841.424	945070.000
9	7.996	580.210	4639.098	276760.000
10	18.271	727.779	13297.077	793279.000
11	22.579	634.032	14315.580	854041.000
12	17.701	619.748	10970.069	654454.000
13	26.836	596.701	16013.203	955318.000
14	22.780	635.384	14473.916	863487.000
15	9.487	661.691	6277.718	374517.000
16	91.069	624.512	56873.556	3392971.000
17	97.170	646.705	62840.470	3748946.000
18	21.288	597.365	12716.670	758653.000
19	50.890	625.612	31837.378	1899359.000
20	8.750	629.343	5506.658	328517.000
21	11.382	679.605	7734.937	461452.000
22	77.123	631.135	48674.827	2903850.000
23	15.354	620.131	9521.583	568040.000
24	12.370	561.940	6951.473	414712.000
25	14.684	667.717	9804.528	584920.000
26	13.779	638.088	8791.892	524508.000
27	12.991	607.377	7890.238	470717.000
28	8.431	589.316	4968.743	296426.000
29	10.325	596.544	6159.611	367471.000
30	7.292	559.641	4080.650	243444.000
31	16.058	562.443	9031.792	538820.000
32	22.931	559.862	12837.995	765891.000
33	22.579	640.900	14470.647	863292.000
34	9.772	577.208	5640.671	336512.000
35	6.018	513.627	3090.810	184392.000
36	5.180	505.731	2619.441	156271.000
