 	Area	Mean	IntDen	RawIntDen
1	23.115	128.291	2965.446	176913
2	7.543	109.351	824.833	49208
3	75.078	120.682	9060.556	540536
4	8.834	107.099	946.074	56441
5	40.799	112.322	4582.643	273392
6	28.026	124.417	3486.967	208026
7	60.679	126.354	7667.016	457400
8	10.627	131.033	1392.517	83075
9	12.287	124.213	1526.162	91048
10	8.113	122.217	991.533	59153
11	41.386	127.652	5282.983	315173
12	7.493	107.685	806.847	48135
13	8.867	118.181	1047.937	62518
14	9.018	123.675	1115.304	66537
15	12.203	117.085	1428.774	85238
16	20.718	121.149	2509.967	149740
17	19.008	118.377	2250.154	134240
18	10.493	125.324	1315.043	78453
19	9.404	122.485	1151.796	68714
20	11.164	102.369	1142.811	68178
21	7.476	109.930	821.832	49029
22	62.372	125.669	7838.225	467614
23	7.375	101.032	745.145	44454
24	36.324	116.217	4221.435	251843
25	11.113	128.057	1423.142	84902
26	16.142	127.954	2065.435	123220
27	13.410	111.098	1489.788	88878
28	10.359	118.845	1231.114	73446
29	11.499	112.433	1292.849	77129
30	26.467	113.595	3006.580	179367
31	9.923	105.373	1045.641	62381
32	7.677	118.683	911.141	54357
33	11.080	115.139	1275.718	76107
34	9.504	120.772	1147.840	68478
35	9.856	115.398	1137.380	67854
