 	Area	Mean	IntDen	RawIntDen
1	21.556	656.221	14145.595	843900.000
2	12.387	707.995	8770.101	523208.000
3	9.705	681.896	6618.006	394818.000
4	9.471	779.600	7383.300	440474.000
5	46.096	723.312	33341.766	1989108.000
6	8.968	662.738	5943.279	354565.000
7	9.806	644.513	6320.009	377040.000
8	15.773	651.825	10281.362	613367.000
9	12.203	680.251	8301.012	495223.000
10	12.639	681.442	8612.520	513807.000
11	12.303	740.431	9109.837	543476.000
12	7.644	650.070	4968.844	296432.000
13	17.936	687.016	12321.988	735107.000
14	20.131	746.682	15031.727	896765.000
15	29.032	712.521	20685.976	1234087.000
16	12.354	661.313	8169.680	487388.000
17	5.917	604.564	3577.231	213411.000
18	8.834	674.594	5959.136	355511.000
19	138.070	752.226	103859.795	6196083.000
20	20.232	688.273	13925.106	830746.000
21	73.402	726.878	53353.953	3182998.000
22	11.700	732.655	8572.056	511393.000
23	7.660	701.578	5374.304	320621.000
24	15.304	751.509	11500.994	686128.000
25	9.085	641.732	5830.201	347819.000
26	10.661	704.807	7513.760	448257.000
27	10.108	721.229	7289.884	434901.000
28	5.934	613.186	3638.531	217068.000
29	90.348	691.579	62482.832	3727610.000
30	10.175	651.353	6627.276	395371.000
31	6.537	650.887	4255.010	253846.000
32	237.671	732.623	174123.157	10387865.000
33	7.375	643.234	4744.080	283023.000
34	11.482	673.670	7735.138	461464.000
35	9.554	676.028	6459.067	385336.000
36	12.119	759.625	9205.935	549209.000
37	9.705	674.273	6544.018	390404.000
38	12.169	670.738	8162.439	486956.000
39	12.337	747.452	9221.289	550125.000
40	8.783	698.580	6135.893	366056.000
41	12.924	614.847	7946.056	474047.000
42	7.711	647.493	4992.562	297847.000
43	7.610	684.350	5207.922	310695.000
44	11.801	667.043	7871.481	469598.000
45	6.805	652.084	4437.717	264746.000
46	7.476	656.047	4904.561	292597.000
47	8.783	595.113	5227.098	311839.000
48	8.213	624.490	5129.224	306000.000
49	7.476	658.105	4919.948	293515.000
