 	Area	Mean	IntDen	RawIntDen
1	33.273	270.116	8987.540	536180.000
2	167.655	278.189	46639.799	2782444.000
3	9.789	277.510	2716.578	162066.000
4	21.003	308.115	6471.337	386068.000
5	30.725	284.278	8734.448	521081.000
6	17.181	241.544	4150.028	247583.000
7	31.563	280.580	8855.991	528332.000
8	19.511	264.971	5169.889	308426.000
9	54.360	287.219	15613.123	931450.000
10	13.527	240.270	3250.151	193898.000
11	29.904	260.123	7778.636	464059.000
12	52.818	260.818	13775.755	821836.000
13	48.577	278.653	13536.072	807537.000
14	12.857	231.360	2974.497	177453.000
15	12.052	280.348	3378.751	201570.000
16	21.724	253.103	5498.344	328021.000
17	8.985	247.953	2227.743	132903.000
18	15.036	274.808	4131.925	246503.000
19	38.871	242.065	9409.411	561348.000
20	19.092	274.840	5247.280	313043.000
21	20.299	256.051	5197.580	310078.000
22	15.086	284.937	4298.541	256443.000
23	106.876	261.986	27999.914	1670423.000
24	13.276	243.556	3233.356	192896.000
25	9.806	236.200	2316.146	138177.000
26	21.171	255.032	5399.195	322106.000
27	9.437	268.822	2536.904	151347.000
28	10.745	257.803	2769.982	165252.000
29	11.314	251.502	2845.613	169764.000
30	5.314	243.839	1295.665	77297.000
31	7.191	213.823	1537.594	91730.000
