 	Area	Mean	IntDen	RawIntDen
1	9.689	526.972	5105.589	304590.000
2	8.767	455.853	3996.286	238411.000
3	16.092	701.776	11292.758	673705.000
4	33.860	528.952	17910.093	1068483.000
5	13.711	512.183	7022.779	418966.000
6	10.560	514.586	5434.111	324189.000
7	14.097	499.578	7042.542	420145.000
8	8.264	523.343	4324.774	258008.000
9	7.861	491.755	3865.910	230633.000
10	7.375	484.920	3576.460	213365.000
11	58.349	496.995	28999.191	1730038.000
12	8.666	519.892	4505.403	268784.000
13	120.805	533.135	64405.369	3842305.000
14	15.354	563.775	8656.286	516418.000
15	10.711	424.781	4549.840	271435.000
16	28.010	562.042	15742.577	939173.000
17	8.331	530.274	4417.603	263546.000
18	6.990	464.369	3245.860	193642.000
19	12.069	494.454	5967.450	356007.000
20	10.828	493.420	5342.925	318749.000
21	15.103	535.936	8094.083	482878.000
22	14.835	475.532	7054.292	420846.000
23	8.012	454.851	3644.414	217419.000
24	5.917	491.371	2907.465	173454.000
25	7.660	561.101	4298.206	256423.000
26	26.032	538.233	14011.095	835876.000
27	8.901	533.427	4747.885	283250.000
28	5.230	479.500	2507.688	149604.000
29	6.420	507.525	3258.264	194382.000
30	5.615	449.979	2526.780	150743.000
31	19.293	485.441	9365.745	558743.000
32	13.376	523.351	7000.452	417634.000
33	6.671	508.111	3389.780	202228.000
34	10.258	463.132	4751.019	283437.000
35	76.285	673.319	51363.864	3064273.000
36	5.766	517.738	2985.376	178102.000
37	8.649	459.017	3970.170	236853.000
38	9.119	518.873	4731.407	282267.000
39	26.853	550.682	14787.469	882193.000
40	10.325	494.401	5104.936	304551.000
41	9.387	494.839	4644.965	277110.000
42	60.662	530.629	32189.149	1920345.000
43	8.247	436.620	3600.799	214817.000
44	8.130	503.008	4089.282	243959.000
45	11.750	532.699	6259.363	373422.000
46	6.051	451.407	2731.530	162958.000
47	8.046	451.446	3632.262	216694.000
48	47.856	524.249	25088.459	1496731.000
49	12.806	528.514	6768.313	403785.000
50	41.118	506.204	20813.888	1241718.000
51	8.917	472.530	4213.775	251386.000
52	6.906	507.417	3504.232	209056.000
53	14.097	481.309	6785.008	404781.000
54	8.130	455.414	3702.361	220876.000
