 	Area	Mean	IntDen	RawIntDen
1	33.340	707.390	23584.339	1406998.000
2	39.056	682.563	26658.086	1590372.000
3	8.750	606.592	5307.590	316641.000
4	23.953	691.423	16561.761	988044.000
5	13.242	607.067	8038.852	479583.000
6	5.699	604.138	3443.067	205407.000
7	10.962	694.057	7608.567	453913.000
8	11.113	749.827	8333.061	497135.000
9	17.768	715.903	12720.090	758857.000
10	409.433	750.700	307361.237	18336602.000
11	11.801	636.688	7513.274	448228.000
12	6.688	649.549	4344.252	259170.000
13	5.515	575.134	3171.721	189219.000
14	28.060	775.326	21755.553	1297896.000
15	10.929	652.106	7126.822	425173.000
16	44.403	702.567	31196.074	1861100.000
17	160.833	689.374	110874.043	6614540.000
18	11.046	673.958	7444.717	444138.000
19	19.394	829.311	16083.520	959513.000
20	10.342	682.123	7054.694	420870.000
21	35.402	630.498	22320.706	1331612.000
22	7.124	613.809	4372.730	260869.000
23	66.797	685.353	45779.698	2731132.000
24	5.548	580.897	3222.980	192277.000
25	53.153	702.026	37314.669	2226124.000
26	9.638	710.123	6844.346	408321.000
27	7.711	658.374	5076.457	302852.000
28	11.549	727.907	8406.698	501528.000
29	28.295	670.172	18962.205	1131250.000
30	12.320	652.075	8033.689	479275.000
31	9.940	676.331	6722.703	401064.000
32	14.013	639.293	8958.525	534449.000
33	8.163	565.992	4620.291	275638.000
34	15.874	658.884	10458.974	623963.000
35	9.705	740.109	7182.975	428523.000
36	12.303	625.462	7695.328	459089.000
37	5.615	607.701	3412.443	203580.000
38	10.543	653.618	6891.364	411126.000
39	6.688	594.183	3973.958	237079.000
40	5.230	605.458	3166.424	188903.000
41	5.314	626.921	3331.213	198734.000
42	7.761	621.102	4820.297	287570.000
43	5.029	603.263	3033.601	180979.000
44	6.269	604.714	3790.983	226163.000
45	8.700	618.669	5382.148	321089.000
46	5.816	591.337	3439.497	205194.000
47	12.991	657.363	8539.588	509456.000
48	8.817	627.049	5528.633	329828.000
