 	Area	Mean	IntDen	RawIntDen
1	20.014	592.563	11859.570	707520.000
2	24.188	600.613	14527.504	866684.000
3	71.859	614.240	44138.967	2633249.000
4	11.935	658.079	7853.948	468552.000
5	21.774	695.329	15140.128	903232.000
6	7.577	587.681	4452.569	265632.000
7	15.924	747.284	11899.800	709920.000
8	9.638	612.633	5904.709	352264.000
9	21.321	587.162	12519.162	746870.000
10	10.124	652.902	6610.212	394353.000
11	11.834	687.147	8131.764	485126.000
12	14.801	554.507	8207.261	489630.000
13	118.274	617.008	72975.967	4353611.000
14	18.137	664.881	12058.722	719401.000
15	73.100	613.578	44852.449	2675814.000
16	63.529	596.384	37887.482	2260297.000
17	12.337	639.840	7893.675	470922.000
18	10.543	642.728	6776.543	404276.000
19	14.332	653.800	9370.036	558999.000
20	9.320	539.347	5026.589	299877.000
21	101.964	592.602	60424.253	3604799.000
22	12.002	497.719	5973.484	356367.000
23	40.196	603.119	24242.791	1446280.000
24	7.778	541.556	4212.032	251282.000
25	8.247	577.884	4765.803	284319.000
26	35.687	596.277	21279.122	1269473.000
27	29.166	660.289	19258.107	1148903.000
28	7.526	512.187	3854.830	229972.000
29	11.566	615.774	7121.978	424884.000
30	11.516	575.415	6626.253	395310.000
31	8.012	566.483	4538.844	270779.000
