 	Area	Mean	IntDen	RawIntDen
1	9.202	698.494	6427.840	383473.000
2	6.487	657.842	4267.397	254585.000
3	6.269	672.930	4218.636	251676.000
4	11.063	775.514	8579.532	511839.000
5	29.099	780.361	22707.829	1354707.000
6	10.795	725.660	7833.381	467325.000
7	36.257	804.468	29167.248	1740064.000
8	18.841	751.758	14163.631	844976.000
9	108.116	708.388	76588.080	4569103.000
10	114.988	739.901	85080.131	5075723.000
11	16.310	771.480	12582.523	750650.000
12	50.840	732.487	37239.373	2221632.000
13	5.800	599.081	3474.496	207282.000
14	10.208	732.433	7476.799	446052.000
15	13.695	734.776	10062.532	600312.000
16	7.912	675.879	5347.384	319015.000
17	62.573	741.638	46406.620	2768533.000
18	8.750	677.619	5929.064	353717.000
19	13.326	789.106	10515.563	627339.000
20	11.046	652.146	7203.777	429764.000
21	6.805	708.377	4820.817	287601.000
22	25.931	671.780	17419.968	1039243.000
23	7.778	694.836	5404.191	322404.000
24	12.337	659.166	8132.100	485146.000
25	7.174	628.383	4508.152	268948.000
26	16.477	637.936	10511.406	627091.000
27	5.364	636.244	3412.744	203598.000
28	15.673	713.729	11186.016	667337.000
29	13.594	714.789	9716.929	579694.000
30	9.756	802.643	7830.246	467138.000
31	6.403	634.660	4063.820	242440.000
32	9.940	685.393	6812.783	406438.000
33	7.040	617.948	4350.420	259538.000
34	5.615	671.519	3770.801	224959.000
35	8.331	638.946	5322.928	317556.000
36	8.783	656.141	5763.136	343818.000
