 	Area	Mean	IntDen	RawIntDen
1	9.437	264.931	2500.178	149156.000
2	9.085	250.194	2273.034	135605.000
3	21.372	257.178	5496.349	327902.000
4	193.637	272.666	52798.052	3149834.000
5	12.086	242.924	2935.861	175148.000
6	7.727	258.542	1997.849	119188.000
7	29.602	261.890	7752.453	462497.000
8	11.767	256.754	3021.230	180241.000
9	13.846	245.724	3402.184	202968.000
10	19.142	251.984	4823.583	287766.000
11	20.115	266.062	5351.742	319275.000
12	7.811	227.345	1775.835	105943.000
13	10.493	266.185	2793.114	166632.000
14	12.655	275.230	3483.162	207799.000
15	19.897	255.072	5075.082	302770.000
16	5.247	232.546	1220.068	72787.000
17	17.299	249.232	4311.347	257207.000
18	8.800	249.114	2192.240	130785.000
19	12.136	249.376	3026.376	180548.000
20	6.671	240.864	1606.889	95864.000
21	5.330	222.553	1186.292	70772.000
22	17.416	242.217	4218.418	251663.000
23	6.487	247.209	1603.637	95670.000
24	20.064	255.632	5129.073	305991.000
25	21.841	264.852	5784.658	345102.000
26	21.623	268.357	5802.728	346180.000
27	10.560	271.800	2870.253	171234.000
28	23.165	263.794	6110.867	364563.000
29	8.917	246.380	2197.085	131074.000
30	50.739	247.238	12544.640	748390.000
31	8.163	235.458	1922.084	114668.000
32	20.534	257.821	5294.013	315831.000
33	8.096	229.356	1856.896	110779.000
34	17.868	241.003	4306.352	256909.000
35	27.322	258.661	7067.216	421617.000
36	5.800	228.399	1324.647	79026.000
37	8.247	242.610	2000.800	119364.000
38	7.292	238.480	1738.891	103739.000
39	14.835	252.419	3744.518	223391.000
40	7.727	244.798	1891.644	112852.000
41	10.175	242.633	2468.699	147278.000
42	5.230	223.606	1169.413	69765.000
