 	Area	Mean	IntDen	RawIntDen
1	18.237	448.970	8187.968	488479
2	5.079	367.343	1865.713	111305
3	14.985	464.820	6965.503	415549
4	27.993	462.902	12957.945	773047
5	11.247	412.815	4643.104	276999
6	8.817	418.006	3685.515	219871
7	11.063	431.174	4770.094	284575
8	23.014	429.867	9893.150	590207
9	7.040	398.121	2802.819	167211
10	22.495	440.094	9899.838	590606
11	22.327	477.123	10652.828	635528
12	18.891	436.862	8252.754	492344
13	13.946	407.925	5688.980	339394
14	9.621	387.793	3731.142	222593
15	72.379	462.306	33461.264	1996237
16	580.390	456.783	265112.104	15816097
17	37.933	440.126	16695.222	996006
18	34.564	429.505	14845.231	885639
19	14.868	444.383	6607.111	394168
20	9.152	353.152	3232.098	192821
21	56.472	417.923	23600.833	1407982
22	14.063	384.585	5408.599	322667
23	8.012	430.473	3449.085	205766
24	8.063	410.318	3308.232	197363
25	14.131	430.484	6082.958	362898
26	12.086	464.452	5613.148	334870
27	21.690	416.236	9028.272	538610
28	14.600	401.324	5859.267	349553
29	10.242	409.476	4193.727	250190
30	7.375	381.925	2816.832	168047
31	6.671	375.930	2507.956	149620
32	22.076	460.548	10166.960	606542
33	15.488	437.379	6774.230	404138
34	5.615	378.466	2125.208	126786
35	7.962	402.044	3201.088	190971
36	17.835	417.560	7447.164	444284
37	10.795	420.301	4537.084	270674
38	7.224	376.350	2718.941	162207
39	11.331	422.754	4790.326	285782
