 	Area	Mean	IntDen	RawIntDen
1	36.642	207.717	7611.182	454069
2	39.056	212.176	8286.731	494371
3	12.320	195.341	2406.645	143576
4	16.041	184.945	2966.770	176992
5	9.018	212.071	1912.463	114094
6	292.031	215.076	62808.739	3747053
7	9.823	209.908	2061.847	123006
8	15.606	216.060	3371.744	201152
9	11.599	201.497	2337.250	139436
10	7.124	197.807	1409.162	84068
11	13.779	212.540	2928.485	174708
12	18.237	219.290	3999.236	238587
13	15.371	217.846	3348.495	199765
14	31.882	182.447	5816.708	347014
15	10.074	202.860	2043.627	121919
16	9.655	225.630	2178.462	129963
17	5.850	179.089	1047.669	62502
18	21.590	205.894	4445.177	265191
19	12.857	198.536	2552.493	152277
20	28.328	200.259	5672.938	338437
21	7.610	202.350	1539.890	91867
22	12.655	189.008	2391.978	142701
23	45.006	206.763	9305.653	555158
24	39.207	290.230	11378.965	678848
25	11.985	199.680	2393.152	142771
26	12.337	203.133	2506.045	149506
27	19.897	180.710	3595.536	214503
28	23.266	192.214	4472.030	266793
29	8.532	209.605	1788.339	106689
30	218.629	224.401	49060.457	2926856
31	26.987	193.608	5224.919	311709
32	20.483	201.574	4128.925	246324
33	11.901	215.201	2561.142	152793
34	7.929	186.044	1475.054	87999
35	26.250	185.683	4874.104	290780
36	11.013	181.015	1993.475	118927
37	8.498	188.793	1604.441	95718
38	9.705	202.316	1963.537	117141
39	10.175	190.384	1937.087	115563
40	9.957	196.857	1960.051	116933
41	7.107	193.446	1374.850	82021
42	13.460	196.554	2645.624	157833
43	7.325	174.432	1277.730	76227
