 	Area	Mean	IntDen	RawIntDen
1	17.449	718.210	12532.354	747657.000
2	13.443	782.787	10523.206	627795.000
3	22.093	766.113	16925.383	1009737.000
4	10.275	737.930	7582.384	452351.000
5	13.611	661.027	8997.162	536754.000
6	25.797	668.381	17242.222	1028639.000
7	15.706	747.491	11740.207	700399.000
8	134.852	786.209	106021.596	6325052.000
9	20.467	726.031	14859.395	886484.000
10	20.148	735.890	14826.810	884540.000
11	7.828	756.865	5924.689	353456.000
12	14.516	750.309	10891.522	649768.000
13	8.431	656.596	5536.008	330268.000
14	62.473	713.308	44562.212	2658499.000
15	21.489	656.961	14117.502	842224.000
16	11.700	737.539	8629.199	514802.000
17	8.565	720.597	6172.250	368225.000
18	18.774	759.366	14256.058	850490.000
19	82.587	773.595	63889.094	3811505.000
20	9.772	741.720	7248.348	432423.000
21	27.540	731.189	20137.132	1201344.000
22	23.903	681.195	16282.504	971384.000
23	5.498	613.546	3373.269	201243.000
24	12.337	755.819	9324.510	556283.000
25	8.348	663.986	5542.663	330665.000
26	5.565	635.608	3537.187	211022.000
27	11.314	680.113	7695.110	459076.000
28	8.565	666.781	5711.290	340725.000
29	7.694	642.732	4945.075	295014.000
30	10.376	676.688	7021.170	418870.000
31	9.890	764.020	7555.917	450772.000
32	10.376	649.331	6737.319	401936.000
33	7.023	608.088	4270.816	254789.000
34	14.147	643.262	9100.400	542913.000
35	8.213	665.892	5469.278	326287.000
36	8.465	663.394	5615.562	335014.000
